,frame_idx,x1,y1,x2,y2,cx,cy,confidence,nearest_to_ball,dist_to_ball
100001,23529,1813,298,1917,726,1865,512,0.91127855,False,1087.1177489122326
100002,23529,696,301,935,811,815,556,0.9044907,True,70.49113419430843
100003,23529,1217,335,1471,755,1344,545,0.89481837,False,568.1170654011372
100004,23529,424,380,529,698,476,539,0.89479905,False,305.04589818583037
100005,23529,0,362,134,741,67,551,0.8233553,False,713.1241126199562
100006,23529,1213,430,1298,603,1255,516,0.66810566,False,477.41910309496416
100007,23529,1587,421,1647,578,1617,499,0.54444784,False,839.0053635108658
100008,23530,839,211,1348,868,1093,539,0.94275004,False,317.9213739275798
100009,23530,2,264,364,866,183,565,0.9233051,False,598.9874790010222
100010,23530,1812,298,1917,727,1864,512,0.9100799,False,1086.1178573248853
100011,23530,696,301,935,811,815,556,0.9037933,True,70.49113419430843
100012,23530,425,380,529,698,477,539,0.8948057,False,304.05591591021545
100013,23530,1217,335,1471,755,1344,545,0.89418274,False,568.1170654011372
100014,23530,0,362,134,741,67,551,0.82208735,False,713.1241126199562
100015,23530,1213,430,1298,603,1255,516,0.6674205,False,477.41910309496416
100016,23530,1587,421,1647,578,1617,499,0.54318607,False,839.0053635108658
100017,23534,845,222,1308,870,1076,546,0.9513059,False,292.43802762294786
100018,23534,1243,340,1487,761,1365,550,0.92498016,False,581.3441321626976
100019,23534,1817,302,1917,730,1867,516,0.9024176,False,1083.0904856012723
100020,23534,714,313,937,825,825,569,0.8970713,True,56.586217403180434
100021,23534,15,273,351,871,183,572,0.88939875,False,602.4657666623059
100022,23534,437,389,540,704,488,546,0.88319004,False,296.4321170183825
100023,23534,2,373,150,745,76,559,0.81577337,False,708.5936776460823
100024,23534,1216,441,1299,609,1257,525,0.76298386,False,473.02642632309664
100025,23534,1584,425,1649,585,1616,505,0.593843,False,832.3755162184914
100026,23537,1249,349,1519,774,1384,561,0.937135,False,615.0032520239222
100027,23537,21,293,335,864,178,578,0.9102114,False,591.1903246840226
100028,23537,732,329,969,853,850,591,0.9050279,True,85.70297544426332
100029,23537,864,241,1231,875,1047,558,0.90135,False,278.044960393099
100030,23537,1833,308,1917,733,1875,520,0.9006502,False,1106.8355794787228
100031,23537,457,403,558,708,507,555,0.8972184,False,262.1221089492453
100032,23537,1225,451,1307,616,1266,533,0.7015183,False,497.9046093379735
100033,23537,1586,438,1652,594,1619,516,0.64480066,False,851.2984200619663
100034,23537,35,372,149,750,92,561,0.57161975,False,677.0029542033033
100035,23537,1145,430,1219,636,1182,533,0.5528318,False,414.0881548656035
100036,23538,865,247,1199,879,1032,563,0.94146305,False,270.0074073057997
100037,23538,1265,353,1526,775,1395,564,0.9249591,False,633.0071089648204
100038,23538,736,336,930,839,833,587,0.9096511,True,75.61084578286372
100039,23538,16,302,332,866,174,584,0.9094662,False,588.4496579997307
100040,23538,462,405,561,713,511,559,0.8927519,False,251.00796800101784
100041,23538,1839,313,1917,734,1878,523,0.87243867,False,1116.6467659918244
100042,23538,1230,453,1309,618,1269,535,0.71370155,False,507.66622893393253
100043,23538,1158,436,1223,631,1190,533,0.55644333,False,428.9149099763262
100044,23538,1592,443,1652,594,1622,518,0.53185874,False,861.0743289635337
100045,23538,57,441,145,754,101,597,0.53111815,False,661.9796069366488
100046,23546,798,290,1104,897,951,593,0.9324115,False,268.47159998778267
100047,23546,8,331,316,869,162,600,0.91720545,False,660.0401502939045
100048,23546,502,429,604,727,553,578,0.89866745,False,303.7103883636515
100049,23546,744,347,949,859,846,603,0.8710856,True,229.2640399190418
100050,23546,1450,375,1599,791,1524,583,0.86317384,False,765.8472432541623
100051,23546,1134,450,1209,651,1171,550,0.7522883,False,420.97505864362086
100052,23546,1251,473,1358,640,1304,556,0.64814615,False,547.3910850571098
100053,23546,1193,454,1254,648,1223,551,0.56693786,False,469.4731089210542
100054,23546,1611,462,1671,614,1641,538,0.5630921,False,870.0988449595827
100055,23548,783,296,1081,910,932,603,0.9347007,False,289.99310336626974
100056,23548,0,336,291,868,145,602,0.92249775,False,716.9783818219347
100057,23548,507,435,601,732,554,583,0.8982099,False,355.10561809129405
100058,23548,1464,379,1612,797,1538,588,0.8926826,False,767.5135177962666
100059,23548,725,336,945,863,835,599,0.82687825,True,261.01532522057016
100060,23548,1133,459,1202,658,1167,558,0.7402912,False,417.11629073916544
100061,23548,1186,461,1250,654,1218,557,0.60806924,False,460.82534652512334
100062,23548,1250,479,1312,642,1281,560,0.5759465,False,518.4611846609156
100063,2354,578,259,1222,950,900,604,0.9414564,False,610.7871969843507
100064,2354,1178,158,1543,939,1360,548,0.93855286,True,189.01058171435798
100065,2354,196,466,503,1073,349,769,0.90266234,False,1185.545022342045
100066,2354,496,161,750,661,623,411,0.8625094,False,852.0991726319185
100067,2354,130,218,478,612,304,415,0.849598,False,1171.1233923033046
100068,2354,0,402,328,1070,164,736,0.8333031,False,1353.8703778427239
100069,2354,1611,1,1868,488,1739,244,0.67587405,False,305.6337677678957
100070,2354,1242,1,1428,298,1335,149,0.6283135,False,285.6588874864565
100071,2354,795,63,1042,779,918,421,0.59610564,False,557.4746631013826
100072,2354,998,1,1222,327,1110,164,0.5694698,False,433.56775710377724
100073,23549,0,338,284,868,142,603,0.93050903,False,743.2307851535753
100074,23549,782,299,1071,914,926,606,0.9296334,False,305.16389039334257
100075,23549,1460,381,1616,800,1538,590,0.8961403,False,760.6766724436868
100076,23549,505,442,605,737,555,589,0.87348586,False,385.37384446794
100077,23549,728,307,944,866,836,586,0.8240532,True,269.1189328159578
100078,23549,1134,462,1208,664,1171,563,0.7752487,False,422.09596065349876
100079,23549,1387,489,1437,544,1412,516,0.5516585,False,616.9740675263427
100080,23549,1192,462,1251,656,1221,559,0.54292697,False,461.5333140738597
100081,23556,1426,404,1675,813,1550,608,0.9408427,False,819.8810889391217
100082,23556,23,387,264,862,143,624,0.91988784,False,809.8209678688247
100083,23556,526,478,622,757,574,617,0.8795099,False,488.24993599589953
100084,23556,752,184,1014,916,883,550,0.79329896,True,348.18673151055026
100085,23556,1113,497,1183,684,1148,590,0.72838444,False,495.54919029295166
100086,23556,1655,221,1918,984,1786,602,0.7280921,False,1029.6159478174375
100087,23556,1222,518,1286,669,1254,593,0.7137239,False,570.3227156619312
100088,23556,1348,521,1398,571,1373,546,0.5820473,False,636.121057661197
100089,23557,1415,410,1682,815,1548,612,0.9358207,False,825.9891040443572
100090,23557,35,393,267,858,151,625,0.9148693,False,807.933165552696
100091,23557,531,483,623,759,577,621,0.8663942,False,498.0361432667312
100092,23557,1645,232,1918,985,1781,608,0.86062515,False,1032.2233285486236
100093,23557,744,178,1006,922,875,550,0.8584192,True,357.24641355792505
100094,23557,1113,503,1176,687,1144,595,0.6928783,False,505.45128350811416
100095,23557,1216,522,1284,674,1250,598,0.65985405,False,578.4755828900646
100096,23557,1159,503,1214,680,1186,591,0.53957665,False,529.1663254592075
100097,23561,1397,435,1672,821,1534,628,0.93661076,False,823.6237004846328
100098,23561,746,167,998,907,872,537,0.8926013,True,345.0985366529392
100099,23561,94,435,298,850,196,642,0.8921309,False,779.5819392469274
100100,23561,547,508,634,764,590,636,0.8659353,False,504.8762224545735
100101,23561,1609,277,1913,978,1761,627,0.7645562,False,1023.1412414715771
100102,23561,1095,525,1165,699,1130,612,0.65698665,False,512.1913704856809
100103,23561,1196,542,1258,685,1227,613,0.62258464,False,574.4649684706632
100104,23562,1393,442,1659,822,1526,632,0.93824244,False,820.2267979040919
100105,23562,110,446,320,848,215,647,0.9070988,False,761.4630654207728
100106,23562,550,510,639,767,594,638,0.8615724,False,499.29550368494205
100107,23562,751,164,995,903,873,533,0.85459274,True,337.7484270873811
100108,23562,1599,314,1917,975,1758,644,0.75395495,False,1029.6115772464877
100109,23562,1193,548,1250,689,1221,618,0.6899548,False,573.8301142324268
100110,23562,1094,529,1157,702,1125,615,0.60317016,False,510.79741581178735
100111,23565,1391,467,1614,823,1502,645,0.9088137,False,826.7992501206081
100112,23565,757,160,990,873,873,516,0.8680776,True,330.8609980036934
100113,23565,574,530,654,772,614,651,0.85421044,False,500.4088328556961
100114,23565,147,487,323,843,235,665,0.8111439,False,745.9571033243132
100115,23565,1086,549,1139,713,1112,631,0.63773704,False,533.1050553127404
100116,23565,290,516,403,800,346,658,0.55634165,False,659.0250374606416
100117,23565,1179,567,1248,699,1213,633,0.51569664,False,597.4679907744012
100118,23565,1764,476,1868,734,1816,605,0.5066932,False,1086.9319205911656
100119,23565,1532,322,1803,975,1667,648,0.5062167,False,970.3530285416746
100120,23569,1712,485,1822,763,1767,624,0.8663705,False,1067.8618824548425
100121,23569,190,507,450,863,320,685,0.8275669,False,689.6934101468565
100122,23569,592,545,695,776,643,660,0.8119076,False,499.37661138663674
100123,23569,797,269,982,856,889,562,0.78194743,True,389.7550512822124
100124,23569,1411,480,1569,820,1490,650,0.7347807,False,837.5989493785197
100125,23569,1478,357,1771,989,1624,673,0.7200044,False,963.3384659609519
100126,23569,1084,562,1155,726,1119,644,0.69424194,False,563.2273075766125
100127,23569,1172,578,1227,706,1199,642,0.65597117,False,611.3828587718174
100128,23569,1276,580,1316,622,1296,601,0.5136506,False,652.604780858982
100129,23572,1678,492,1781,762,1729,627,0.8795651,False,1043.0632770834184
100130,23572,726,151,967,853,846,502,0.87251943,True,330.13482094441355
100131,23572,1435,384,1704,915,1569,649,0.860225,False,912.5486288412251
100132,23572,247,501,443,819,345,660,0.62877303,False,655.3914860600495
100133,23573,1668,493,1775,775,1721,634,0.86848265,False,1041.5651683884212
100134,23573,243,500,535,858,389,679,0.8559396,False,645.9605251097005
100135,23573,1390,382,1705,964,1547,673,0.83568704,False,909.9917582044357
100136,23573,712,157,918,758,815,457,0.7322952,True,287.2716484444645
100137,23573,622,554,696,764,659,659,0.73226225,False,504.76232030530963
100138,23573,718,262,977,856,847,559,0.6948766,False,392.4601890638081
100139,23573,1160,581,1214,700,1187,640,0.65567917,False,615.761317394979
100140,23573,1079,566,1141,711,1110,638,0.6426321,False,567.2503856323061
100141,23574,1654,495,1760,765,1707,630,0.8890577,False,1029.5207622967105
100142,23574,629,553,702,760,665,656,0.8283335,False,509.56942608441494
100143,23574,277,493,529,848,403,670,0.823372,False,638.6180392065354
100144,23574,1355,377,1685,949,1520,663,0.8229635,False,885.3818385306986
100145,23574,698,178,979,857,838,517,0.76243335,True,358.23037280498704
100146,23574,1072,563,1140,708,1106,635,0.6620845,False,568.8453216824412
100147,23574,1152,578,1220,699,1186,638,0.65236086,False,619.1865631617017
100148,23575,290,489,505,833,397,661,0.8780238,False,642.0942298448102
100149,23575,1649,496,1755,761,1702,628,0.8748944,False,1026.9357331401027
100150,23575,693,183,991,856,842,519,0.8342246,True,368.5457909134223
100151,23575,1331,404,1677,944,1504,674,0.8227126,False,882.4788949317712
100152,23575,636,552,706,756,671,654,0.807501,False,514.1984052872976
100153,23575,1072,561,1138,710,1105,635,0.72804517,False,574.41883673849
100154,23575,1152,576,1210,695,1181,635,0.69741917,False,619.2422789183568
100155,23575,1247,579,1283,618,1265,598,0.53177005,False,649.4705536050114
100156,23576,1632,496,1741,753,1686,624,0.8880226,False,1013.3454494889687
100157,23576,322,486,520,823,421,654,0.840103,False,642.8716823752621
100158,23576,685,203,978,858,831,530,0.8202378,False,397.290825466685
100159,23576,642,548,710,745,676,646,0.7777332,False,526.5671846972616
100160,23576,684,171,895,786,789,478,0.7058946,True,344.14531814336806
100161,23576,1283,414,1658,931,1470,672,0.70287037,False,860.0494171848499
100162,23576,1071,558,1134,702,1102,630,0.6571396,False,581.2271500885003
100163,23576,1147,574,1200,688,1173,631,0.61480194,False,622.0008038580014
100164,23578,1624,495,1736,742,1680,618,0.87930495,False,1005.8036587724266
100165,23578,341,467,526,821,433,644,0.8596108,False,640.9898595141736
100166,23578,1266,416,1652,923,1459,669,0.8012484,False,852.5989678623826
100167,23578,648,546,711,738,679,642,0.7474804,False,535.0476614284003
100168,23578,681,160,1020,856,850,508,0.66991746,True,388.6142045782681
100169,23578,1147,574,1207,683,1177,628,0.5149975,False,628.0286617663241
100170,23579,360,462,533,815,446,638,0.8725335,False,635.5603826545515
100171,23579,1619,494,1725,740,1672,617,0.86879003,False,996.5159306303136
100172,23579,1254,418,1643,915,1448,666,0.8139786,False,841.6917488011867
100173,23579,653,545,710,734,681,639,0.75334054,False,537.7034498680476
100174,23579,679,149,875,795,777,472,0.6729172,True,356.5305036038291
100175,23579,681,227,1029,857,855,542,0.58233273,False,427.375712927162
100176,23579,1143,570,1199,680,1171,625,0.5553206,False,623.2054235964254
100177,23579,1068,553,1120,691,1094,622,0.5262232,False,579.3798408643504
100178,2365,577,263,1217,951,897,607,0.9479701,False,606.2779890446296
100179,2365,1177,164,1545,940,1361,552,0.9422479,True,171.40595088852663
100180,2365,192,456,510,1073,351,764,0.90588117,False,1174.2980882212148
100181,2365,495,161,752,660,623,410,0.87640494,False,852.1150157109074
100182,2365,104,211,444,588,274,399,0.7741296,False,1201.2601716530853
100183,2365,1611,1,1867,488,1739,244,0.67815,False,319.52464693666434
100184,2365,17,420,328,1071,172,745,0.6582371,False,1341.9575254083118
100185,2365,1240,1,1428,287,1334,144,0.6122706,False,313.4980063732463
100186,2365,795,63,1040,780,917,421,0.60284805,False,558.0080644578535
100187,2365,998,1,1222,327,1110,164,0.58714414,False,448.13502429513363
100188,2365,0,326,182,1029,91,677,0.5212321,False,1406.9346111315906
100189,2376,577,263,1209,950,893,606,0.9540112,False,601.0632246278257
100190,2376,1174,174,1545,934,1359,554,0.94425535,True,153.7172729396407
100191,2376,181,449,519,1073,350,761,0.9192942,False,1165.7002187526602
100192,2376,495,162,749,661,622,411,0.9079264,False,852.98593188868
100193,2376,77,204,413,526,245,365,0.7875098,False,1232.0754847005114
100194,2376,1610,1,1870,488,1740,244,0.7013499,False,337.6684764676738
100195,2376,0,341,183,1029,91,685,0.66338056,False,1402.4899286625912
100196,2376,795,62,1038,780,916,421,0.61614305,False,558.8604476969183
100197,2376,1241,0,1428,292,1334,146,0.5780878,False,336.5055720192461
100198,2376,1000,0,1222,327,1111,163,0.51828104,False,463.99353443771173
100199,23769,1025,0,1293,573,1159,286,0.92125916,False,352.5067375242635
100200,23769,574,2,815,524,694,263,0.8992566,False,438.5669846215057
100201,23769,1277,92,1430,359,1353,225,0.8939225,False,520.4325124355703
100202,23769,1785,98,1895,345,1840,221,0.87310183,False,932.9399766330093
100203,23769,713,280,1103,705,908,492,0.8212109,True,125.60254774486066
100204,23769,1440,170,1484,285,1462,227,0.63893265,False,601.4224804577893
100205,23769,985,70,1070,398,1027,234,0.6195542,False,360.5731548521049
100206,23769,427,139,511,371,469,255,0.58540624,False,615.4624277728088
100207,23769,1632,207,1678,282,1655,244,0.56504315,False,755.8736666930527
100208,2387,578,258,1201,946,889,602,0.957469,False,597.126452269534
100209,2387,1173,186,1546,930,1359,558,0.94987714,True,132.3782459469833
100210,2387,497,161,752,660,624,410,0.91333413,False,857.5272590419502
100211,2387,166,451,525,1073,345,762,0.90713537,False,1162.376875200122
100212,2387,1608,1,1828,486,1718,243,0.71035933,False,350.86464626690446
100213,2387,795,63,1038,779,916,421,0.6437531,False,566.2596577542851
100214,2387,1000,0,1218,320,1109,160,0.52267426,False,499.6678897027505
100215,2391,1546,704,1636,953,1591,828,0.812356,False,401.15458367068425
100216,2391,1290,442,1386,671,1338,556,0.7655938,True,112.16059914247963
100217,2391,521,446,659,669,590,557,0.7338592,False,824.6023283983619
100218,2391,1706,539,1781,791,1743,665,0.6900616,False,385.89376776517133
100219,2391,507,581,644,810,575,695,0.6540267,False,864.7832098277579
100220,2391,239,572,306,816,272,694,0.60882443,False,1159.8361953310475
100221,2391,639,481,706,667,672,574,0.59312135,False,745.2918891280113
100222,2391,908,251,966,417,937,334,0.5249466,False,492.16359068911225
100223,2391,1361,865,1434,957,1397,911,0.51138276,False,441.1915683691156
100224,2391,1429,866,1512,958,1470,912,0.5025794,False,446.05380841328997
100225,2398,576,258,1188,942,882,600,0.95196533,False,599.1435554188996
100226,2398,1174,194,1547,936,1360,565,0.94127566,True,120.01666550941998
100227,2398,166,452,530,1073,348,762,0.92323637,False,1149.3585167387937
100228,2398,497,160,752,659,624,409,0.91155,False,869.7424906258174
100229,2398,1611,1,1865,486,1738,243,0.7121237,False,411.052308106888
100230,2398,15,235,357,933,186,584,0.67025787,False,1294.1703906364107
100231,2398,797,59,1041,777,919,418,0.6369725,False,579.4359326103275
100232,2398,1001,0,1219,322,1110,161,0.60321724,False,546.3551958204479
100233,2398,1240,1,1428,310,1334,155,0.53810066,False,433.3358974283114
100234,2399,1661,541,1802,789,1731,665,0.798299,False,344.7448331737548
100235,2399,562,448,694,665,628,556,0.7586914,False,856.8739697295047
100236,2399,649,597,741,834,695,715,0.74343127,False,830.3523348555118
100237,2399,1503,701,1624,947,1563,824,0.70508224,False,400.5621050473946
100238,2399,245,579,328,815,286,697,0.606967,False,1218.9323196962168
100239,2399,665,485,768,699,716,592,0.5973371,False,776.4541197005783
100240,2399,1293,440,1370,669,1331,554,0.567304,True,188.85444130334875
100241,2399,940,246,995,416,967,331,0.5439914,False,519.1194467557539
100242,24059,918,816,1039,1077,978,946,0.8757512,False,484.19520856778416
100243,24059,1684,599,1787,935,1735,767,0.85581064,False,414.6383966783588
100244,24059,1328,486,1425,802,1376,644,0.8296257,True,35.34119409414458
100245,24059,833,539,960,877,896,708,0.82657164,False,454.91207941755073
100246,24059,569,506,723,849,646,677,0.82528096,False,699.6484831685123
100247,24059,969,374,1093,655,1031,514,0.7988886,False,333.45764348714516
100248,24059,721,530,836,860,778,695,0.7956661,False,569.8350638562005
100249,24059,1805,567,1908,896,1856,731,0.77298015,False,522.0612990827801
100250,24059,738,347,862,591,800,469,0.7288483,False,567.0414446934192
100251,24059,598,365,704,556,651,460,0.6943467,False,713.3091896225648
100252,24059,1360,302,1457,478,1408,390,0.51284814,False,247.42069436488129
100253,24060,916,817,1039,1077,977,947,0.87411565,False,481.50597088717393
100254,24060,1684,599,1789,936,1736,767,0.8612069,False,425.39981194166035
100255,24060,830,539,959,876,894,707,0.8242148,False,448.5588032800159
100256,24060,567,507,721,850,644,678,0.81875867,False,693.0295808982471
100257,24060,1318,486,1427,802,1372,644,0.80980843,True,41.593268686170845
100258,24060,719,530,836,861,777,695,0.7941979,False,562.3735413406289
100259,24060,1805,567,1910,898,1857,732,0.78793055,False,532.8536384411765
100260,24060,968,373,1094,656,1031,514,0.78785056,False,323.6309626719916
100261,24060,741,348,862,608,801,478,0.7204193,False,553.8637016450889
100262,24060,597,369,703,557,650,463,0.69560075,False,703.8955888482325
100263,24060,1363,302,1458,478,1410,390,0.53490996,False,246.6779276708802
100264,24062,915,818,1037,1077,976,947,0.8794616,False,487.2217154438008
100265,24062,1684,599,1791,939,1737,769,0.87156206,False,444.00225224653985
100266,24062,564,511,716,852,640,681,0.81919205,False,688.0995567503295
100267,24062,823,540,959,879,891,709,0.8185797,False,445.08201491410546
100268,24062,718,530,832,863,775,696,0.80884475,False,556.3281405789213
100269,24062,969,371,1095,657,1032,514,0.7976687,False,306.15028989043924
100270,24062,1334,487,1428,804,1381,645,0.78780854,True,69.06518659932803
100271,24062,1807,569,1903,900,1855,734,0.7712271,False,546.2096667031809
100272,24062,737,347,867,622,802,484,0.7395648,False,536.0671599715841
100273,24062,597,366,700,558,648,462,0.6928291,False,691.1671288480088
100274,24062,1364,302,1462,478,1413,390,0.5481888,False,233.6172082702813
100275,24063,912,818,1037,1077,974,947,0.8756527,False,493.5605332682102
100276,24063,1686,600,1793,940,1739,770,0.87292933,False,450.15552867870014
100277,24063,562,517,714,852,638,684,0.8309054,False,690.3774330031364
100278,24063,709,530,833,864,771,697,0.82788616,False,560.8074535881277
100279,24063,1337,487,1429,805,1383,646,0.8274892,True,76.83749084919418
100280,24063,824,541,958,882,891,711,0.82533693,False,446.5344331627741
100281,24063,969,372,1095,657,1032,514,0.8045275,False,302.8811648155098
100282,24063,738,345,867,622,802,483,0.7538412,False,533.5410012360812
100283,24063,1807,571,1904,901,1855,736,0.75257266,False,549.6071324136906
100284,24063,599,373,699,559,649,466,0.69562846,False,686.804193347711
100285,24063,1365,302,1460,478,1412,390,0.5703181,False,226.24102192131292
100286,24064,1690,599,1795,941,1742,770,0.87669885,False,456.8205336891064
100287,24064,911,820,1036,1077,973,948,0.87317955,False,502.09560842532767
100288,24064,1341,488,1430,806,1385,647,0.84494567,True,85.58621384311844
100289,24064,560,515,713,853,636,684,0.8383401,False,693.6749959455076
100290,24064,825,540,958,880,891,710,0.8379313,False,448.89642457921184
100291,24064,708,530,832,864,770,697,0.83138573,False,563.6399560002822
100292,24064,969,368,1096,658,1032,513,0.81257534,False,300.5095672353877
100293,24064,1807,572,1903,902,1855,737,0.77712053,False,552.4717187331855
100294,24064,739,341,866,626,802,483,0.7710219,False,531.4753051647838
100295,24064,596,373,695,557,645,465,0.70581126,False,689.0667601909121
100296,24064,1367,302,1461,478,1414,390,0.60287344,False,217.91053209975877
100297,24064,1731,303,1821,494,1776,398,0.5003482,False,491.2321243567037
100298,24066,909,820,1035,1077,972,948,0.87805974,False,508.55186559484764
100299,24066,1691,599,1797,942,1744,770,0.8745361,False,461.88851468725653
100300,24066,823,539,956,882,889,710,0.85601115,False,453.05187340965716
100301,24066,1344,488,1430,807,1387,647,0.8382455,True,92.65527507918802
100302,24066,560,513,709,854,634,683,0.83556926,False,696.6562997633769
100303,24066,969,370,1096,658,1032,514,0.83270717,False,298.390683500675
100304,24066,708,530,830,864,769,697,0.824433,False,566.2199219384638
100305,24066,1807,573,1904,902,1855,737,0.7878854,False,554.6827922335432
100306,24066,740,339,869,609,804,474,0.7570439,False,529.7140738171868
100307,24066,596,374,694,556,645,465,0.70672023,False,687.683793614478
100308,24066,1367,301,1462,477,1414,389,0.5996008,False,211.57031927943012
100309,24066,1735,301,1823,493,1779,397,0.5223754,False,491.350180624776
100310,24073,902,825,1045,1077,973,951,0.84600776,False,511.59456603838163
100311,24073,1338,493,1436,810,1387,651,0.8368284,True,99.90495483208028
100312,24073,822,539,953,886,887,712,0.82632387,False,454.8098503770559
100313,24073,969,366,1104,659,1036,512,0.8217238,False,292.0975864330276
100314,24073,543,510,696,859,619,684,0.8169863,False,710.2591076501589
100315,24073,1703,599,1808,948,1755,773,0.8093797,False,476.6182959140364
100316,24073,701,531,830,868,765,699,0.8084714,False,569.442710024459
100317,24073,734,342,875,616,804,479,0.7387754,False,526.0209121318277
100318,24073,584,368,690,559,637,463,0.6877357,False,693.2712311931024
100319,24073,1817,628,1916,915,1866,771,0.5988683,False,578.8350369492158
100320,24073,1372,298,1469,476,1420,387,0.58567053,False,213.35885264033456
100321,24075,902,826,1045,1077,973,951,0.8611372,False,505.69259436934607
100322,24075,824,539,953,891,888,715,0.85394585,False,453.72458606515914
100323,24075,1344,493,1437,812,1390,652,0.8384088,True,94.04786015641186
100324,24075,968,361,1106,660,1037,510,0.83106357,False,295.92566634207316
100325,24075,539,510,693,860,616,685,0.82990474,False,713.8977517824244
100326,24075,696,530,830,869,763,699,0.82309395,False,571.2871432125879
100327,24075,1713,601,1813,950,1763,775,0.79235315,False,478.87472265718935
100328,24075,737,342,879,643,808,492,0.7293018,False,523.5083571443727
100329,24075,581,366,684,559,632,462,0.63677764,False,702.0377482728404
100330,24075,1805,636,1918,917,1861,776,0.5989573,False,570.5646326228082
100331,24075,1373,296,1470,476,1421,386,0.5914133,False,222.71955459725578
100332,24075,1082,299,1169,459,1125,379,0.51400363,False,286.44894833111186
100333,24077,901,826,1042,1077,971,951,0.8687878,False,504.1715977720284
100334,24077,824,539,952,889,888,714,0.85968065,False,454.4062059435368
100335,24077,968,363,1103,660,1035,511,0.83861876,False,302.33259830855155
100336,24077,537,512,690,861,613,686,0.8367434,False,719.0396372940785
100337,24077,1341,494,1438,811,1389,652,0.8301614,True,86.31338250816034
100338,24077,696,530,827,870,761,700,0.8257374,False,575.0426071170726
100339,24077,1718,601,1814,952,1766,776,0.81111866,False,476.53856087414374
100340,24077,735,342,878,636,806,489,0.7544468,False,530.2980294136496
100341,24077,580,366,686,561,633,463,0.6587709,False,705.0879377779768
100342,24077,1798,637,1918,918,1858,777,0.60234123,False,562.9209535982827
100343,24077,1373,294,1470,476,1421,385,0.5855697,False,228.66788143506292
100344,24077,1083,296,1171,459,1127,377,0.53181756,False,293.6954204614025
100345,24078,901,826,1033,1077,967,951,0.85213023,False,503.53152830781113
100346,24078,968,361,1104,660,1036,510,0.84862244,False,306.8061277093403
100347,24078,821,539,951,890,886,714,0.8241946,False,457.1848641414105
100348,24078,535,510,689,861,612,685,0.82088274,False,721.9037331943921
100349,24078,1723,601,1817,953,1770,777,0.82052517,False,474.82312496339097
100350,24078,694,530,828,871,761,700,0.8134667,False,576.5630928181234
100351,24078,1332,493,1439,812,1385,652,0.7776507,True,75.7429864739964
100352,24078,735,339,879,639,807,489,0.7448976,False,533.8801363602133
100353,24078,577,365,687,561,632,463,0.71049404,False,710.5300838106716
100354,24078,1809,648,1918,920,1863,784,0.60756016,False,564.4864923096035
100355,24078,1374,294,1473,476,1423,385,0.598153,False,235.5674001214939
100356,24078,1084,295,1172,459,1128,377,0.5678829,False,300.9601302498389
100357,24079,968,355,1103,660,1035,507,0.84225726,False,314.97301471713416
100358,24079,901,827,1024,1077,962,952,0.8412648,False,505.2623081133205
100359,24079,1727,602,1819,955,1773,778,0.83606327,False,471.3395803452114
100360,24079,1344,493,1440,813,1392,653,0.8354528,True,73.60027173862879
100361,24079,533,508,686,862,609,685,0.8178067,False,727.9780216462582
100362,24079,829,539,950,889,889,714,0.814332,False,456.2466438232724
100363,24079,691,530,827,873,759,701,0.81244177,False,581.3260702910201
100364,24079,739,339,881,640,810,489,0.7456454,False,536.5901601781381
100365,24079,575,364,684,561,629,462,0.68580973,False,719.1835648845154
100366,24079,1808,655,1918,921,1863,788,0.6138226,False,559.411297705007
100367,24079,1375,294,1475,475,1425,384,0.59855044,False,243.08229059312404
100368,24079,1082,294,1171,459,1126,376,0.5515741,False,311.66969695496545
100369,24079,1246,293,1353,468,1299,380,0.5173986,False,231.51025895195227
100370,24081,1734,603,1823,957,1778,780,0.8541108,False,460.5844113732031
100371,24081,1350,492,1441,815,1395,653,0.8472729,True,58.309518948453004
100372,24081,901,828,1024,1077,962,952,0.8463637,False,504.9059318328514
100373,24081,968,355,1105,661,1036,508,0.8416917,False,329.70592957967864
100374,24081,530,508,684,863,607,685,0.82447237,False,740.5997569537814
100375,24081,833,539,950,890,891,714,0.82144046,False,463.0302365936808
100376,24081,691,530,827,875,759,702,0.82103264,False,591.3011077276957
100377,24081,737,341,883,642,810,491,0.74035126,False,551.0435554472986
100378,24081,569,363,674,562,621,462,0.6760198,False,741.6852432130493
100379,24081,1811,672,1918,922,1864,797,0.61503536,False,547.3910850571098
100380,24081,1376,292,1476,475,1426,383,0.5803367,False,253.30021713374035
100381,24081,1244,288,1356,469,1300,378,0.5454407,False,249.09837414162303
100382,24081,1081,292,1174,459,1127,375,0.5101331,False,330.1938824387878
100383,24082,1350,491,1442,815,1396,653,0.84466136,True,50.24937810560445
100384,24082,901,829,1024,1077,962,953,0.84067816,False,509.0746507144114
100385,24082,1738,604,1826,958,1782,781,0.8263357,False,455.80368581221455
100386,24082,832,540,948,892,890,716,0.8257815,False,471.4764044997374
100387,24082,967,354,1124,661,1045,507,0.81991446,False,330.5510550580651
100388,24082,687,530,825,877,756,703,0.8137829,False,601.8180788244899
100389,24082,528,504,682,864,605,684,0.8117216,False,750.1686477053009
100390,24082,737,341,884,645,810,493,0.7417457,False,559.2897281373939
100391,24082,569,360,675,566,622,463,0.67619705,False,749.1708750345277
