,frame_idx,x1,y1,x2,y2,confidence,class_id,class_name,cx,cy,area,dx,dy,d_area,magnitude
12074,89852,775,131,808,165,0.58888924,37,sports ball,791.5,148.0,1122,-7.045560921513079,-11.56845278426406,897.0,13.545073957734566
12075,89854,780,106,813,141,0.64016575,37,sports ball,796.5,123.5,1155,0.14712247158412492,-0.720900110762212,33.0,0.7357594656829033
12076,89856,782,84,815,120,0.52546275,37,sports ball,798.5,102.0,1188,0.058025885318565944,-0.623778267174584,33.0,0.6264713321185017
12077,89858,782,77,815,111,0.6016505,37,sports ball,798.5,94.0,1122,0.0,-0.23883257361061286,-66.0,0.23883257361061286
12078,89859,782,70,815,105,0.55931556,37,sports ball,798.5,87.5,1155,0.0,-0.1912592130593624,33.0,0.1912592130593624
12079,89866,777,67,811,100,0.74822134,37,sports ball,794.0,83.5,1122,-0.13434332265596974,-0.11941628680530643,-33.0,0.17974531397678548
12080,89867,776,71,809,104,0.64382327,37,sports ball,792.5,87.5,1089,-0.045454545454545456,0.12121212121212122,-33.0,0.1294546022017808
12081,89870,773,85,805,120,0.53869957,37,sports ball,789.0,102.5,1120,-0.10458250331675945,0.4482107285003976,31.0,0.46025032008990185
12082,89958,381,445,417,478,0.6088268,37,sports ball,399.0,461.5,1188,-11.31504763712036,10.415646414682588,68.0,15.379076476368576
12083,90013,877,438,901,460,0.5584047,37,sports ball,889.0,449.0,528,21.324512854572987,-0.5439926748615558,-660.0,21.33145040814505
12084,90015,881,464,905,489,0.6647895,37,sports ball,893.0,476.5,600,0.16329931618554522,1.1226827987756234,72.0,1.1344969516633059
12085,90016,881,481,906,506,0.60351914,37,sports ball,893.5,493.5,625,0.02,0.68,25.0,0.680294054067798
12086,90017,876,488,904,517,0.528744,37,sports ball,890.0,502.5,812,-0.12282592111012938,0.3158380828546184,187.0,0.33888036455043025
12087,90022,483,93,522,133,0.5692424,37,sports ball,502.5,113.0,1560,-9.810912618623021,-9.861549586977205,748.0,13.910577510177884
12088,90163,449,640,470,658,0.5774899,37,sports ball,459.5,649.0,378,-2.2116813494566507,27.568865193227087,-1182.0,27.657437741661145
12089,90238,701,472,729,501,0.56279033,37,sports ball,715.0,486.5,812,8.966292241039445,-5.7026320515417215,434.0,10.626119181855392
12090,90240,696,492,723,520,0.81217456,37,sports ball,709.5,506.0,756,-0.20003306604965967,0.7092081432669752,-56.0,0.7368781568138779
12091,90241,698,476,726,502,0.73008996,37,sports ball,712.0,489.0,728,0.09265616458263765,-0.630061919161936,-28.0,0.6368384306974468
12092,90242,987,21,1026,61,0.58496606,37,sports ball,1006.5,41.0,1560,7.456293590153496,-11.342680911337068,832.0,13.573972313179897
12093,90243,703,462,732,490,0.76586443,37,sports ball,717.5,476.0,812,-10.141911771664969,15.265507337973222,-748.0,18.327413583753458
12094,90244,710,447,737,475,0.68287665,37,sports ball,723.5,461.0,756,0.21821789023599236,-0.5455447255899809,-56.0,0.5875696513930031
12095,90245,721,436,746,460,0.60887754,37,sports ball,733.5,448.0,600,0.408248290463863,-0.5307227776030219,-156.0,0.6695769808866888
12096,90246,731,423,757,450,0.68613476,37,sports ball,744.0,436.5,702,0.39629696195060854,-0.43403952975542837,102.0,0.587742797013792
12097,90253,1011,32,1053,73,0.77403903,37,sports ball,1032.0,52.5,1722,6.94026277505107,-9.253683700068093,1020.0,11.567104625085117
12098,90264,1040,42,1078,82,0.59716403,37,sports ball,1059.0,62.0,1520,0.692535387657479,0.2436698586202241,-202.0,0.7341527519242128
12099,90271,1129,432,1159,460,0.7082042,37,sports ball,1144.0,446.0,840,2.9327786272050056,13.249258739373202,-680.0,13.569968593148904
12100,90272,1130,456,1159,486,0.7352866,37,sports ball,1144.5,471.0,870,0.016951587590520262,0.847579379526013,30.0,0.84774887845372
12101,90273,1130,480,1159,510,0.8099179,37,sports ball,1144.5,495.0,870,0.0,0.8136762043449725,0.0,0.8136762043449725
12102,90275,1066,54,1105,93,0.640661,37,sports ball,1085.5,73.5,1521,-1.5128205128205128,-10.807692307692308,651.0,10.91305818374309
12103,90277,1160,484,1189,514,0.81568176,37,sports ball,1174.5,499.0,870,3.0173825911126064,14.425801039532741,-651.0,14.737989460348157
12104,90278,1177,466,1207,495,0.83659095,37,sports ball,1192.0,480.5,870,0.5933055656682091,-0.6272087408492496,0.0,0.8633668390959748
12105,90279,1195,450,1224,478,0.8103558,37,sports ball,1209.5,464.0,812,0.6141296055506469,-0.5790364852334671,-58.0,0.8440606753340191
12106,90280,1211,436,1241,465,0.6966234,37,sports ball,1226.0,450.5,870,0.5594023904871686,-0.45769286494404704,58.0,0.7227819817230147
12107,90286,1091,68,1132,109,0.7605256,37,sports ball,1111.5,88.5,1681,-2.792682926829268,-8.829268292682928,811.0,9.260402610792891
12108,90293,1327,393,1356,420,0.5594897,37,sports ball,1341.5,406.5,783,8.219529433756428,11.364392869280627,-898.0,14.025337407696993
12109,90297,1121,83,1158,123,0.5904177,37,sports ball,1139.5,103.0,1480,-5.250739973591368,-7.889106841509802,697.0,9.476722905468273
12110,90308,1146,100,1183,139,0.77914524,37,sports ball,1164.5,119.5,1443,0.6581226581158205,0.43436095435644156,-37.0,0.7885397084452196
12111,90319,1172,121,1214,159,0.5542875,37,sports ball,1193.0,140.0,1596,0.7133922984085065,0.5131418286798028,153.0,0.8787736385266821
12112,90325,1160,484,1189,511,0.6583006,37,sports ball,1174.5,497.5,783,-0.6611360631499735,12.776007706817056,-813.0,12.793102587669898
12113,90326,1130,491,1165,520,0.6276555,37,sports ball,1147.5,505.5,1015,-0.847482507775365,0.2511059282297378,232.0,0.8839008927347793
12114,90327,1102,500,1133,529,0.51703376,37,sports ball,1117.5,514.5,899,-1.000556018947605,0.30016680568428156,-116.0,1.0446111517148309
12115,90330,1201,139,1240,179,0.74725384,37,sports ball,1220.5,159.0,1560,2.6078038702404416,-9.000721124956089,661.0,9.37089226247276
12116,90416,847,505,880,541,0.67961705,37,sports ball,863.5,523.0,1188,-10.357620529364022,10.560711127979003,-372.0,14.792191269684238
12117,90417,842,489,878,523,0.84119123,37,sports ball,860.0,506.0,1224,-0.10004084133313015,-0.4859126579037751,36.0,0.49610410303257085
12118,90419,837,473,873,509,0.8142771,37,sports ball,855.0,491.0,1296,-0.1388888888888889,-0.4166666666666667,72.0,0.4392052305789416
12119,90420,832,460,869,495,0.8361966,37,sports ball,850.5,477.5,1295,-0.1250482532347639,-0.3751447597042917,-1.0,0.3954372976473721
12120,90421,826,448,864,484,0.8119658,37,sports ball,845.0,466.0,1368,-0.14870296936986566,-0.3109243905006282,73.0,0.34465424661187966
12121,90422,822,438,859,474,0.82476693,37,sports ball,840.5,456.0,1332,-0.12329924047901797,-0.2739983121755955,-36.0,0.3004626062886658
12122,90423,815,431,854,467,0.8616206,37,sports ball,834.5,449.0,1404,-0.16012815380508716,-0.18681617943926834,72.0,0.24605143881170569
12123,90424,809,424,848,460,0.84612393,37,sports ball,828.5,442.0,1404,-0.16012815380508716,-0.18681617943926834,0.0,0.24605143881170569
12124,90425,802,419,841,454,0.8658803,37,sports ball,821.5,436.5,1365,-0.18946618668626836,-0.14886628953921086,-39.0,0.24095353921162488
12125,90426,795,412,833,449,0.71810865,37,sports ball,814.0,430.5,1406,-0.20001778014849936,-0.16001422411879948,41.0,0.25614773919727424
12126,90427,788,408,826,446,0.72070026,37,sports ball,807.0,427.0,1444,-0.18421052631578946,-0.09210526315789473,38.0,0.20595362950655957
12127,90428,778,407,819,445,0.659582,37,sports ball,798.5,426.0,1558,-0.21534520157370948,-0.025334729596906996,114.0,0.21683035849384644
12128,90430,775,406,813,444,0.66766626,37,sports ball,794.0,425.0,1444,-0.11842105263157894,-0.02631578947368421,-114.0,0.12130979549069588
12129,90431,769,408,805,445,0.6340189,37,sports ball,787.0,426.5,1332,-0.19179881852291683,0.04109974682633932,-112.0,0.19615294026849553
12130,90432,759,414,795,449,0.7292443,37,sports ball,777.0,431.5,1260,-0.2817180849095055,0.14085904245475275,-72.0,0.314970394174356
12131,90433,746,417,785,455,0.53251547,37,sports ball,765.5,436.0,1482,-0.2987264917430254,0.11689297502987951,222.0,0.3207826124970489
12132,90434,738,427,777,462,0.6138371,37,sports ball,757.5,444.5,1365,-0.21653278478430668,0.23006608383332586,-117.0,0.3159380474346985
12133,90435,732,437,766,470,0.52083254,37,sports ball,749.0,453.5,1122,-0.2537596094612762,0.2686866453119395,-243.0,0.3695760446280621
12134,90436,721,446,757,479,0.74830204,37,sports ball,739.0,462.5,1188,-0.29012942659282975,0.26111648393354675,66.0,0.3903292230373001
12135,90437,711,457,746,493,0.66342485,37,sports ball,728.5,475.0,1260,-0.2958039891549808,0.3521476061368819,72.0,0.45989992009994574
12136,90438,698,468,735,505,0.62011343,37,sports ball,716.5,486.5,1369,-0.32432432432432434,0.3108108108108108,109.0,0.44921000374580167
12137,90439,688,481,725,521,0.71315837,37,sports ball,706.5,501.0,1480,-0.25993762245501817,0.3769095525597764,111.0,0.4578519175217882
12138,90441,678,501,716,538,0.6722424,37,sports ball,697.0,519.5,1406,-0.25335585485476586,0.49337719103296507,-74.0,0.5546262181151987
12139,90442,666,518,702,554,0.830606,37,sports ball,684.0,536.0,1296,-0.3611111111111111,0.4583333333333333,-110.0,0.5834986538222223
12140,90443,656,541,692,573,0.79737025,37,sports ball,674.0,557.0,1152,-0.2946278254943948,0.6187184335382291,-144.0,0.6852868418082719
12141,90444,644,559,680,592,0.724231,37,sports ball,662.0,575.5,1188,-0.3481553119113957,0.5367394391967351,36.0,0.6397666346421537
12142,90450,567,618,602,652,0.62169117,37,sports ball,584.5,635.0,1190,-2.2466127631532378,1.7248188310660342,2.0,2.8323610129295007
12143,90452,554,604,590,637,0.6207883,37,sports ball,572.0,620.5,1188,-0.36266178324103715,-0.4206876685596031,-2.0,0.5554292785780054
12144,90455,516,562,550,596,0.518365,37,sports ball,533.0,579.0,1156,-1.1470588235294117,-1.2205882352941178,-32.0,1.6749864431615817
12145,90462,1307,426,1347,463,0.60920805,37,sports ball,1327.0,444.5,1480,20.639047222928443,-3.4961610220199946,324.0,20.93306982174765
12146,90464,498,543,534,578,0.74680144,37,sports ball,516.0,560.5,1260,-22.847336686160897,3.267929784950264,-220.0,23.079864790118652
12147,90466,505,557,541,594,0.70072484,37,sports ball,523.0,575.5,1332,0.19179881852291683,0.41099746826339323,72.0,0.4535479089420496
12148,90467,508,567,547,599,0.63148487,37,sports ball,527.5,583.0,1248,0.127381166341267,0.21230194390211168,-84.0,0.24758448441507178
12149,90470,524,600,557,635,0.57278496,37,sports ball,540.5,617.5,1155,0.3825184261187248,1.0151450539304618,-93.0,1.0848224863266
12150,90471,526,616,559,656,0.56923825,37,sports ball,542.5,636.0,1320,0.055048188256318034,0.5091957413709418,165.0,0.512162675388012
12151,90473,1303,457,1340,492,0.814936,37,sports ball,1321.5,474.5,1295,21.64724205997357,-4.487842866092082,-25.0,22.107551252769323
12152,90476,528,640,565,671,0.66624457,37,sports ball,546.5,655.5,1147,-22.883370570102837,5.344374287985308,-148.0,23.49916988275814
12153,90479,528,611,558,640,0.54752016,37,sports ball,543.0,625.5,870,-0.11866111313364182,-1.0170952554312156,-277.0,1.0239937589608663
12154,90481,519,596,556,629,0.5439839,37,sports ball,537.5,612.5,1221,-0.1574000469338392,-0.3720364745708926,351.0,0.4039627621277897
12155,90484,1299,485,1336,521,0.50192225,37,sports ball,1317.5,503.0,1332,21.37186834969645,-3.0002815183227707,111.0,21.581437531961257
12156,90485,520,589,555,623,0.5021317,37,sports ball,537.5,606.0,1190,-22.61107039044549,2.9858208336101093,-142.0,22.80735912489872
12157,90491,526,607,562,640,0.63102764,37,sports ball,544.0,623.5,1188,0.18858412728533933,0.507726496537452,-2.0,0.5416181019409971
12158,90505,558,622,592,656,0.52933276,37,sports ball,575.0,639.0,1156,0.9117647058823529,0.45588235294117646,-32.0,1.0193839309190216
12159,90512,572,642,606,670,0.50858986,37,sports ball,589.0,656.0,952,0.4537426064865151,0.5509731650193398,-204.0,0.713760310967628
12160,90515,579,663,618,703,0.65444595,37,sports ball,598.5,683.0,1560,0.24052559968237083,0.683599072781475,608.0,0.7246794163009299
12161,90516,584,661,619,695,0.6783147,37,sports ball,601.5,678.0,1190,0.08696565534786727,-0.14494275891311212,-370.0,0.16903085094570333
12162,90523,598,640,633,671,0.5345372,37,sports ball,615.5,655.5,1085,0.4250237185032414,-0.6830738333087808,-105.0,0.804509181452564
12163,90704,1000,607,1038,643,0.6121258,37,sports ball,1019.0,625.0,1368,10.909390571043781,-0.8246255574147096,283.0,10.940512325367605
12164,90799,295,464,325,490,0.5730132,37,sports ball,310.0,477.0,780,-25.386272284697895,-5.299250067891803,-588.0,25.933470107081153
12165,90858,1433,608,1472,640,0.6672071,37,sports ball,1452.5,624.0,1248,32.340662787755015,4.161118100481389,468.0,32.60725951988967
12166,90869,1443,590,1480,626,0.7693733,37,sports ball,1461.5,608.0,1332,0.24659848095803594,-0.4383972994809528,84.0,0.502994038735056
12167,90875,434,515,464,543,0.7495356,37,sports ball,449.0,529.0,840,-34.93456894170669,-2.7257589594022993,-492.0,35.040745840344485
12168,90876,449,535,476,564,0.7825409,37,sports ball,462.5,549.5,783,0.4824506406770077,0.7326102321391599,-57.0,0.8771980237806336
12169,90877,463,555,491,585,0.72061336,37,sports ball,477.0,570.0,840,0.5002975305232068,0.7073171983259131,57.0,0.8663689964993196
12170,90878,479,579,507,606,0.65281636,37,sports ball,493.0,592.5,756,0.5819143739626463,0.8183170883849714,-84.0,1.004125089701077
12171,90879,491,591,521,622,0.6052441,37,sports ball,506.0,606.5,930,0.4262867932595694,0.45907808504876707,174.0,0.6264767499912266
12172,90880,1451,576,1486,609,0.70662844,37,sports ball,1468.5,592.5,1155,28.321075779944046,-0.41194292043554975,225.0,28.32407157000967
12173,90881,502,578,530,605,0.8007889,37,sports ball,516.0,591.5,756,-34.64209007496379,-0.036369648372665396,-399.0,34.64210916663746
12174,90882,512,562,541,592,0.83986056,37,sports ball,526.5,577.0,870,0.35598333940092547,-0.49159604012508756,114.0,0.6069520612022841
12175,90883,521,550,551,579,0.77103144,37,sports ball,536.0,564.5,870,0.32208016421988495,-0.4237896897630065,0.0,0.5322906474223771
12176,90884,532,539,560,566,0.7029272,37,sports ball,546.0,552.5,756,0.363696483726654,-0.4364357804719847,-114.0,0.5681120688308977
12177,90885,541,528,571,556,0.72916305,37,sports ball,556.0,542.0,840,0.3450327796711771,-0.362284418654736,84.0,0.5002975305232068
12178,90886,552,516,581,544,0.6910498,37,sports ball,566.5,530.0,812,0.3684777633303881,-0.42111744380615784,-28.0,0.5595674789931935
12179,90891,1458,563,1496,598,0.7266998,37,sports ball,1477.0,580.5,1330,24.966296830799894,1.3847314551953813,518.0,25.004668736990226
12180,90902,1465,550,1505,587,0.76224697,37,sports ball,1485.0,568.5,1480,0.20795009796401456,-0.3119251469460218,150.0,0.37488737047350706
12181,90912,755,518,784,548,0.5663769,37,sports ball,769.5,533.0,870,-24.257721842034492,-1.2035627189269384,-610.0,24.287561264645493
12182,90913,1473,539,1513,577,0.7237641,37,sports ball,1493.0,558.0,1520,18.557383443340225,0.6412364700532214,650.0,18.568458861027864
12183,90914,755,545,784,576,0.6242884,37,sports ball,769.5,560.5,899,-24.13007599028641,0.08337966824563375,-621.0,24.1302200459522
12184,90915,755,565,784,601,0.7680148,37,sports ball,769.5,583.0,1044,0.0,0.6963575181639445,145.0,0.6963575181639445
12185,90916,753,540,782,571,0.70385635,37,sports ball,767.5,555.5,899,-0.06670373459650701,-0.9171763507019713,-145.0,0.9195987421131603
12186,90917,751,514,781,545,0.75005865,37,sports ball,766.0,529.5,930,-0.04918693768379647,-0.8525735865191388,31.0,0.8539912618222842
12187,90918,748,491,779,522,0.759349,37,sports ball,763.5,506.5,961,-0.08064516129032258,-0.7419354838709677,31.0,0.74630550330705
12188,90919,746,470,776,500,0.58101296,37,sports ball,761.0,485.0,900,-0.08333333333333333,-0.7166666666666667,-61.0,0.7214953607304454
12189,90934,756,343,787,373,0.5163721,37,sports ball,771.5,358.0,930,0.3443085637865753,-4.164494057228101,30.0,4.1787030451786045
12190,90936,764,357,793,389,0.70332694,37,sports ball,778.5,373.0,928,0.22978625750451445,0.49239912322395957,-2.0,0.5433770520454974
12191,90937,776,382,806,414,0.59279174,37,sports ball,791.0,398.0,960,0.40343576522993924,0.8068715304598785,32.0,0.9021097956087902
12192,90938,788,410,820,441,0.70876366,37,sports ball,804.0,425.5,992,0.41275041275061913,0.8731258731263096,32.0,0.9657700003356839
12193,90939,802,438,833,470,0.8500509,37,sports ball,817.5,454.0,992,0.42862542862564296,0.9048759048763573,0.0,1.0012592877423523
12194,90940,816,466,847,500,0.8265492,37,sports ball,831.5,483.0,1054,0.4312287725435882,0.8932596002688613,62.0,0.991902700743342
12195,90941,829,472,859,505,0.8706048,37,sports ball,844.0,488.5,990,0.39727607885233013,0.17480147469502524,-64.0,0.43403207068584043
12196,90942,838,444,868,477,0.84693044,37,sports ball,853.0,460.5,990,0.28603877677367767,-0.8898984166292194,0.0,0.9347392009204352
12197,90943,846,417,876,450,0.83272374,37,sports ball,861.0,433.5,990,0.25425669046549126,-0.8581163303210331,0.0,0.8949916765032516
12198,90944,854,393,884,424,0.6126208,37,sports ball,869.0,408.5,930,0.26233033431358116,-0.8197822947299412,-60.0,0.8607323713290697
12199,90962,1038,305,1084,344,0.773501,37,sports ball,1061.0,324.5,1794,4.533044780638902,-1.9832070915295197,864.0,4.947888979268893
12200,90963,1085,315,1133,355,0.803517,37,sports ball,1109.0,335.0,1920,1.0954451150103321,0.23962861890851017,126.0,1.1213482398434482
12201,90964,1137,328,1183,368,0.82527894,37,sports ball,1160.0,348.0,1840,1.1889436305064,0.303064062678102,-80.0,1.2269616060043183
12202,90969,1328,400,1379,443,0.704352,37,sports ball,1353.5,421.5,2193,4.132012755518152,1.5695242249642591,353.0,4.420060599642765
12203,90970,1373,421,1425,467,0.74246424,37,sports ball,1399.0,444.0,2392,0.9303166828745911,0.460046711311611,199.0,1.0378497516612948
12204,90971,1417,446,1470,492,0.5822496,37,sports ball,1443.5,469.0,2438,0.9012456059974875,0.5063177561783637,46.0,1.033731741096921
12205,90976,1365,523,1417,571,0.5899972,37,sports ball,1391.0,547.0,2496,-1.0508410093458842,1.5612494995995996,58.0,1.8819582426087664
12206,90977,1344,537,1398,583,0.5757214,37,sports ball,1371.0,560.0,2484,-0.401286176952564,0.26083601501916664,-12.0,0.47860842297674144
12207,90983,1352,580,1413,635,0.79067695,37,sports ball,1382.5,607.5,3355,0.19854162773425654,0.8200632449893205,871.0,0.8437550021930432
12208,90984,1351,570,1413,623,0.5902775,37,sports ball,1382.0,596.5,3286,-0.008722404533150648,-0.19189289972931425,-69.0,0.19209103390675103
12209,90989,1333,588,1399,657,0.7729849,37,sports ball,1366.0,622.5,4554,-0.23709558638633976,0.38528032787780214,1268.0,0.45238838196124026
12210,90999,1283,501,1428,633,0.8487951,37,sports ball,1355.5,567.0,19140,-0.0758959029709397,-0.4011640585606813,14586.0,0.4082802835903934
12211,91000,1319,522,1463,665,0.8810996,37,sports ball,1391.0,593.5,20592,0.24738826129376434,0.18467011054323254,1452.0,0.3087134618930661
12212,91002,1346,540,1502,685,0.9238896,37,sports ball,1424.0,612.5,22620,0.21941566961880946,0.1263302340229509,2028.0,0.2531848417709166
12213,91003,1377,549,1542,703,0.8293972,37,sports ball,1459.5,626.0,25410,0.22270297596957797,0.08468986410110711,2790.0,0.2382624363746212
12214,91004,1408,553,1578,716,0.9078192,37,sports ball,1493.0,634.5,27710,0.20124566966701601,0.051062334094616,2300.0,0.20762269028917796
12215,91005,1448,553,1626,725,0.8102757,37,sports ball,1537.0,639.0,30616,0.25146552417987295,0.025718064972941553,2906.0,0.25277723140546243
12216,91006,1482,534,1687,720,0.7517872,37,sports ball,1584.5,627.0,38130,0.24325412130553295,-0.061453672750871484,7514.0,0.2508966349449473
12217,91007,1502,493,1720,689,0.7767863,37,sports ball,1611.0,591.0,42728,0.12820046235130575,-0.17415911866592476,4598.0,0.21625623034164873
12218,91008,1502,454,1726,660,0.9347413,37,sports ball,1614.0,557.0,46144,0.01396572980107235,-0.15827827107881998,3416.0,0.15889321163780717
12219,91009,1487,423,1724,634,0.9592828,37,sports ball,1605.5,528.5,50007,-0.038010494975967306,-0.1274469537429492,3863.0,0.1329944500596753
12220,91010,1471,384,1717,612,0.9587032,37,sports ball,1594.0,498.0,56088,-0.04855823172740508,-0.12878487545094391,6081.0,0.13763519176942904
12221,91011,1443,347,1699,580,0.8999061,37,sports ball,1571.0,463.5,59648,-0.09417375617406015,-0.14126063426109023,3560.0,0.16977415334430868
12222,91013,1407,314,1663,554,0.86912864,37,sports ball,1535.0,434.0,61440,-0.14523687548277814,-0.11901355074283208,1792.0,0.18777107141521207
12223,91015,1318,266,1576,513,0.89737934,37,sports ball,1447.0,389.5,63726,-0.34859755966897116,-0.17627944778715018,2286.0,0.39063371887140586
12224,91016,1273,250,1527,493,0.84534127,37,sports ball,1400.0,371.5,61722,-0.1891811507339126,-0.07245235560022184,-2004.0,0.2025804818461748
12225,91017,1228,228,1480,471,0.55379647,37,sports ball,1354.0,349.5,61236,-0.18588931390473423,-0.08890358491095986,-486.0,0.2060550519496988
12226,91018,1177,211,1428,448,0.8655744,37,sports ball,1302.5,329.5,59487,-0.21115248422359043,-0.08200096474702541,-1749.0,0.22651606965784238
12227,91019,1122,213,1364,449,0.81322485,37,sports ball,1243.0,331.0,57112,-0.2489735898406829,0.006276645122034023,-2375.0,0.2490526946494347
12228,91020,1066,219,1309,451,0.6564022,37,sports ball,1187.5,335.0,56376,-0.23374689677016186,0.0168466231906423,-736.0,0.2343531959726775
12229,91021,1025,230,1249,454,0.67481446,37,sports ball,1137.0,342.0,50176,-0.22544642857142858,0.03125,-6200.0,0.22760196540366748
12230,91026,848,285,1037,490,0.566116,37,sports ball,942.5,387.5,38745,-0.9881247401012982,0.2311551448566019,-11431.0,1.0148020511380211
12231,91027,817,303,1000,503,0.5889457,37,sports ball,908.5,403.0,36600,-0.17772084698636767,0.08101979789084408,-2145.0,0.19531745212301213
12232,91028,792,344,975,521,0.60829157,37,sports ball,883.5,432.5,32391,-0.13890818303205188,0.16391165597782123,-4209.0,0.2148546352273035
12233,91029,782,373,968,551,0.6532088,37,sports ball,875.0,462.0,33108,-0.04671458041853825,0.16212707321727982,717.0,0.16872296789021135
12234,91052,486,755,518,788,0.6221269,37,sports ball,502.0,771.5,1056,-11.478281533822777,9.524204114525869,-32052.0,14.915140327360264
12235,91053,484,744,520,779,0.6273172,37,sports ball,502.0,761.5,1260,0.0,-0.2817180849095055,204.0,0.2817180849095055
12236,91055,485,725,521,758,0.513645,37,sports ball,503.0,741.5,1188,0.029012942659282972,-0.5802588531856595,-72.0,0.5809837239906878
12237,91057,485,715,521,749,0.52026594,37,sports ball,503.0,732.0,1224,0.0,-0.271539426475639,36.0,0.271539426475639
12238,91058,488,709,523,742,0.6392854,37,sports ball,505.5,725.5,1155,0.07356123579206246,-0.1912592130593624,-69.0,0.20491789085226791
12239,91064,501,695,539,732,0.5454988,37,sports ball,520.0,713.5,1406,0.3867010416204321,-0.32002844823759896,251.0,0.5019520926061497
12240,91065,504,697,543,733,0.63466173,37,sports ball,523.5,715.0,1404,0.09340808971963417,0.04003203845127179,-2.0,0.10162497393670185
12241,91066,511,700,547,737,0.57346475,37,sports ball,529.0,718.5,1332,0.1506990716965775,0.09589940926145842,-72.0,0.1786250455756608
12242,91068,518,703,553,739,0.5237775,37,sports ball,535.5,721.0,1260,0.1831167551911786,0.07042952122737638,-72.0,0.19619394356621586
12243,91069,523,706,559,741,0.6286226,37,sports ball,541.0,723.5,1260,0.15494494670022804,0.07042952122737638,0.0,0.17020062857772872
12244,91070,530,711,564,744,0.5867709,37,sports ball,547.0,727.5,1122,0.17912443020795965,0.11941628680530643,-138.0,0.21528077260102307
12245,91072,539,718,578,753,0.55782235,37,sports ball,558.5,735.5,1365,0.3112658781274409,0.21653278478430668,243.0,0.37917396241421136
12246,91077,560,733,597,766,0.5286351,37,sports ball,578.5,749.5,1221,0.5723638070321425,0.40065466492249974,-144.0,0.698659064297092
12247,91084,545,750,580,785,0.69283766,37,sports ball,562.5,767.5,1225,-0.45714285714285713,0.5142857142857142,4.0,0.6880911187881311
12248,91085,538,757,571,792,0.58773065,37,sports ball,554.5,774.5,1155,-0.23539595453459985,0.20597146021777488,-70.0,0.31278666505383157
12249,91097,385,715,423,750,0.5518025,37,sports ball,404.0,732.5,1330,-4.12677394073079,-1.1516578439248717,175.0,4.284457835872401
12250,91098,377,705,415,741,0.53555375,37,sports ball,396.0,723.0,1368,-0.21629522817435007,-0.2568505834570407,38.0,0.33579137563853007
12251,91099,371,699,409,731,0.61164933,37,sports ball,390.0,715.0,1216,-0.1720618004029213,-0.22941573387056174,-152.0,0.2867696673382022
12252,91101,364,688,402,723,0.5623805,37,sports ball,383.0,705.5,1330,-0.19194297398747862,-0.2604940361258638,114.0,0.3235726319086655
12253,91102,361,685,398,717,0.6439327,37,sports ball,379.5,701.0,1184,-0.10171668390084188,-0.1307785935867967,-146.0,0.16567837615188147
12254,91104,357,676,393,710,0.5767545,37,sports ball,375.0,693.0,1224,-0.12862393885688164,-0.2286647801900118,40.0,0.2623579603259738
12255,91105,356,674,392,708,0.54842114,37,sports ball,374.0,691.0,1224,-0.028583097523751475,-0.05716619504750295,0.0,0.06391374907061421
12256,91161,418,654,455,684,0.64432436,37,sports ball,436.5,669.0,1110,1.8759382037114505,-0.6603302477064306,-114.0,1.9887634802007452
12257,91186,290,656,324,688,0.5204349,37,sports ball,307.0,672.0,1088,-3.92604543027564,0.09095085938862486,-22.0,3.927098773829322
12258,91187,282,638,318,670,0.5779129,37,sports ball,300.0,654.0,1152,-0.20623947784607638,-0.5303300858899107,64.0,0.5690208451561527
12259,91208,84,420,120,450,0.53695124,37,sports ball,102.0,435.0,1080,-6.024948132556828,-6.663957782979521,-72.0,8.983781683307612
12260,91209,81,424,119,454,0.5656354,37,sports ball,100.0,439.0,1140,-0.05923488777590923,0.11846977555181847,60.0,0.13245323570650439
12261,91211,79,429,119,462,0.5723608,37,sports ball,99.0,445.5,1320,-0.027524094128159017,0.1789066118330336,180.0,0.1810114679106037
12262,91235,463,636,498,668,0.54448366,37,sports ball,480.5,652.0,1120,11.39949286152678,6.170367695688807,-200.0,12.962325215793653
12263,91237,493,687,525,721,0.7464472,37,sports ball,509.0,704.0,1088,0.8640331641919362,1.5764815627361644,-32.0,1.7977339698828045
12264,91238,500,676,533,709,0.72063416,37,sports ball,516.5,692.5,1089,0.22727272727272727,-0.3484848484848485,1.0,0.4160463702347267
12265,91256,677,693,711,727,0.6960436,37,sports ball,694.0,710.0,1156,5.220588235294118,0.5147058823529411,67.0,5.245899700510873
12266,91257,683,681,713,712,0.69272494,37,sports ball,698.0,696.5,930,0.13116516715679058,-0.4426824391541682,-226.0,0.46170558044142446
12267,91258,685,670,716,700,0.7221674,37,sports ball,700.5,685.0,930,0.08197822947299412,-0.37709985557577297,0.0,0.385907671837184
12268,91259,689,658,720,690,0.7617319,37,sports ball,704.5,674.0,992,0.1270001270001905,-0.3492503492505239,62.0,0.37162459379012774
12269,91260,692,651,722,680,0.7923259,37,sports ball,707.0,665.5,870,0.08475793795260131,-0.2881769890388444,-122.0,0.3003828974117389
12270,91275,745,687,779,723,0.6629464,37,sports ball,762.0,705.0,1224,1.5720703638063311,1.1290323521881833,354.0,1.935489416412746
12271,91300,859,702,891,733,0.7553876,37,sports ball,875.0,717.5,992,3.5877535877553814,0.3968753968755953,-232.0,3.6096379163424097
