,frame_idx,x1,y1,x2,y2,confidence,class_id,class_name,cx,cy,area,raw_dx,raw_dy,d_area,cam_dx,cam_dy,corrected_dx,corrected_dy,dx,dy,magnitude,log_magnitude,magnitude_bucket
5127,34244,1052,728,1088,763,0.50760615,37,sports ball,1070.0,745.5,1260,785.5,235.5,70.0,-10.918624877929688,11.706609725952148,796.4186248779297,223.79339027404785,22.43655297868722,6.3046645323410315,23.30552948188042,1.367458974183291,2
5128,34248,451,606,485,638,0.7097416,37,sports ball,468.0,622.0,1088,-602.0,-123.5,-172.0,-4.280517578125,-6.239990234375,-597.719482421875,-117.260009765625,-18.12103353319786,-3.554966220034046,18.46644635919062,1.2663833288413362,2
5129,34249,458,640,492,670,0.7225977,37,sports ball,475.0,655.0,1020,7.0,33.0,-68.0,-2.38861083984375,0.087738037109375,9.38861083984375,32.912261962890625,0.2939688083727751,1.0305228957859958,1.0716319792891884,0.030045665202689253,1
5130,34250,465,660,499,693,0.83921856,37,sports ball,482.0,676.5,1122,7.0,21.5,102.0,-2.2838134765625,0.0697784423828125,9.2838134765625,21.430221557617188,0.27715963319103915,0.6397793709564187,0.6972338960291461,-0.15662150782053053,1
5131,34251,463,641,497,672,0.81252366,37,sports ball,480.0,656.5,1054,-2.0,-20.0,-68.0,-2.2861328125,0.0185546875,0.2861328125,-20.0185546875,0.008813478679915691,-0.6166126261419513,0.6166756101258709,-0.20994322782991923,1
5132,34252,462,624,496,655,0.82637125,37,sports ball,479.0,639.5,1054,-1.0,-17.0,0.0,-2.1051025390625,0.045257568359375,1.1051025390625,-17.045257568359375,0.03403942938962319,-0.5250289642066371,0.5261312535946381,-0.27890589919022163,1
5133,34253,461,604,494,637,0.69359165,37,sports ball,477.5,620.5,1089,-1.5,-19.0,35.0,-2.19970703125,0.0291900634765625,0.69970703125,-19.029190063476562,0.02120324337121212,-0.5766421231356534,0.5770318151574079,-0.23880024097531566,1
5134,34256,458,576,494,609,0.5576306,37,sports ball,476.0,592.5,1188,-1.5,-28.0,99.0,-4.558837890625,0.07140350341796875,3.058837890625,-28.07140350341797,0.08874588832474521,-0.8144340202102607,0.8192549090303918,-0.0865809476161106,1
5135,34257,459,568,499,602,0.6008811,37,sports ball,479.0,585.0,1360,3.0,-7.5,172.0,-1.804931640625,0.026458740234375,4.804931640625,-7.526458740234375,0.130292002573516,-0.20408976753403366,0.24213351512484388,-0.6159450931423981,1
5136,34266,1017,790,1056,826,0.50655097,37,sports ball,1036.5,808.0,1404,557.5,223.0,44.0,3.7369384765625,11.890907287597656,553.7630615234375,211.10909271240234,14.778842781200156,5.634084877917328,15.816355659980863,1.1991064223292904,2
5137,34269,640,658,672,690,0.5279608,37,sports ball,656.0,674.0,1024,-380.5,-134.0,-380.0,6.36236572265625,-6.2791290283203125,-386.86236572265625,-127.72087097167969,-12.089448928833008,-3.9912772178649902,12.731263457831263,1.1048715054239657,2
5138,34270,658,687,689,718,0.82809776,37,sports ball,673.5,702.5,961,17.5,28.5,-63.0,-1.4881591796875,0.0425872802734375,18.9881591796875,28.457412719726562,0.6125212638608871,0.9179810554750504,1.1035721620686278,0.04280073673967198,1
5139,34271,666,663,698,694,0.68470573,37,sports ball,682.0,678.5,992,8.5,-24.0,31.0,-1.3934326171875,0.0025634765625,9.8934326171875,-24.0025634765625,0.3141167997126599,-0.7620821524633928,0.8242806384751259,-0.08392490117797399,1
5140,34288,986,765,1025,798,0.5896146,37,sports ball,1005.5,781.5,1287,323.5,103.0,295.0,0.02349853515625,21.3460693359375,323.47650146484375,81.6539306640625,9.016821325834085,2.2760815701165082,9.299656667632433,0.9684669152093015,1
5141,34313,665,615,700,649,0.5118891,37,sports ball,682.5,632.0,1190,-323.0,-149.5,-97.0,6.0321044921875,-1.4351348876953125,-329.0321044921875,-148.0648651123047,-9.53816419921701,-4.292186009495048,10.459418579984744,1.0195075435635328,2
5142,34327,976,581,1002,605,0.5531311,37,sports ball,989.0,593.0,624,306.5,-39.0,-566.0,29.877685546875,-2.12017822265625,276.622314453125,-36.87982177734375,11.073755128667294,-1.4763744434666755,11.1717381882591,1.0481207493770976,2
5143,34375,1081,475,1123,508,0.640145,37,sports ball,1102.0,491.5,1386,113.0,-101.5,762.0,7.968963623046875,33.90553283691406,105.03103637695312,-135.40553283691406,2.8212140349311303,-3.6370962605359347,4.60301182263275,0.6630420903616194,1
5144,34383,965,447,997,479,0.56000495,37,sports ball,981.0,463.0,1024,-121.0,-28.5,-362.0,12.5400390625,-0.40875244140625,-133.5400390625,-28.09124755859375,-4.173126220703125,-0.8778514862060547,4.264458428189227,0.6298638850737064,1
5145,34384,953,455,988,487,0.5573783,37,sports ball,970.5,471.0,1120,-10.5,8.0,96.0,5.27777099609375,-0.316009521484375,-15.77777099609375,8.316009521484375,-0.4714510821514416,0.24848831238938365,0.5329282918516236,-0.273331223521719,1
5146,34385,947,464,979,496,0.5540387,37,sports ball,963.0,480.0,1024,-7.5,9.0,-96.0,7.2337646484375,-0.55224609375,-14.7337646484375,9.55224609375,-0.4604301452636719,0.2985076904296875,0.5487283115651972,-0.2606426318590694,1
5147,34393,987,483,1023,517,0.61883855,37,sports ball,1005.0,500.0,1224,42.0,20.0,200.0,13.195465087890625,-5.220420837402344,28.804534912109375,25.220420837402344,0.8233228305191264,0.720877748385525,1.0943149507209569,0.03914233266928293,1
5148,34394,1002,472,1036,502,0.7013094,37,sports ball,1019.0,487.0,1020,14.0,-13.0,-204.0,21.7392578125,-0.447998046875,-7.7392578125,-12.552001953125,-0.24232556185790088,-0.39301842623975575,0.46171978655210527,-0.3356215137826986,1
5149,34403,1074,438,1105,471,0.5900029,37,sports ball,1089.5,454.5,1023,70.5,-32.5,3.0,3.239501953125,-0.0025634765625,67.260498046875,-32.4974365234375,2.102917630023676,-1.0160411263693752,2.335508965758501,0.3683815388350921,1
5150,34404,1084,445,1116,478,0.63467014,37,sports ball,1100.0,461.5,1056,10.5,7.0,33.0,30.6253662109375,-0.24322509765625,-20.1253662109375,7.24322509765625,-0.6193153333523452,0.22289484419235767,0.6582048265493515,-0.18163893739250428,1
5151,34405,1092,457,1124,490,0.5908638,37,sports ball,1108.0,473.5,1056,8.0,12.0,0.0,30.8541259765625,-0.2501068115234375,-22.8541259765625,12.250106811523438,-0.7032871103711442,0.3769709780216249,0.7979472901669473,-0.0980257957992613,1
5152,34406,1098,476,1132,509,0.6278215,37,sports ball,1115.0,492.5,1122,7.0,19.0,66.0,31.388427734375,-0.348968505859375,-24.388427734375,19.348968505859375,-0.7280938702646537,0.5776454931206362,0.9294057239115462,-0.031794657168593685,1
5153,34407,1107,501,1136,534,0.7957359,37,sports ball,1121.5,517.5,957,6.5,25.0,-165.0,31.609283447265625,-0.503143310546875,-25.109283447265625,25.503143310546875,-0.8116678619447926,0.8243995431895703,1.156909384923989,0.06329934411282345,1
5154,34408,1114,530,1144,562,0.7615004,37,sports ball,1129.0,546.0,960,7.5,28.5,3.0,31.862701416015625,-0.7259521484375,-24.362701416015625,29.2259521484375,-0.7863028071071031,0.9432635495662776,1.2280139365678566,0.08920329558379035,1
5155,34409,1125,553,1157,587,0.5773677,37,sports ball,1141.0,570.0,1088,12.0,24.0,128.0,32.10467529296875,-0.5213241577148438,-20.10467529296875,24.521324157714844,-0.6095124985415871,0.7434118351637375,0.9613358635460991,-0.01712485561818349,1
5156,34412,1146,530,1180,563,0.78156453,37,sports ball,1163.0,546.5,1122,22.0,-23.5,34.0,32.0184326171875,-0.417083740234375,-10.0184326171875,-23.082916259765625,-0.2990910056884248,-0.6891190370947607,0.7512259826244854,-0.12422939955544982,1
5157,34413,1169,509,1201,541,0.6555459,37,sports ball,1185.0,525.0,1024,22.0,-21.5,-98.0,32.06060791015625,-0.3265380859375,-10.06060791015625,-21.1734619140625,-0.3143939971923828,-0.6616706848144531,0.7325651374542959,-0.1351537531182213,1
5158,34414,1191,489,1222,521,0.6374373,37,sports ball,1206.5,505.0,992,21.5,-20.0,-32.0,32.277130126953125,-0.19586181640625,-10.777130126953125,-19.80413818359375,-0.3421742237051565,-0.628782016111432,0.7158561469690568,-0.1451742414551784,1
5159,34427,1380,503,1412,533,0.5125745,37,sports ball,1396.0,518.0,960,189.5,13.0,-32.0,5.9188995361328125,0.00408935546875,183.5811004638672,12.99591064453125,5.925054539791569,0.4194412124589102,5.939882341445299,0.7737778424614734,1
5160,34428,1394,534,1425,567,0.6833171,37,sports ball,1409.5,550.5,1023,13.5,32.5,63.0,40.0126953125,0.1952972412109375,-26.5126953125,32.30470275878906,-0.8289265766846744,1.0100152531845294,1.3066178022664403,0.11614857102309652,1
5161,34430,1432,566,1464,599,0.5822064,37,sports ball,1448.0,582.5,1056,38.5,32.0,33.0,29.353439331054688,0.122802734375,9.146560668945312,31.877197265625,0.28146594751835036,0.9809529349170224,1.0205350264124808,0.00882791499683395,1
5162,34472,838,652,866,680,0.58278286,37,sports ball,852.0,666.0,784,-596.0,83.5,-272.0,-9.466522216796875,-1.009124755859375,-586.5334777832031,84.50912475585938,-20.94762420654297,3.018183026994978,21.1639407644934,1.3255965373199676,2
5163,34561,760,309,791,340,0.6289653,37,sports ball,775.5,324.5,961,-76.5,-341.5,177.0,0.1044921875,14.466217041015625,-76.6044921875,-355.9662170410156,-2.4711126512096775,-11.482781194871471,11.74566565607341,1.069877634359059,2
5164,34562,757,320,791,355,0.602195,37,sports ball,774.0,337.5,1190,-1.5,13.0,229.0,7.62939453125e-05,-0.0333404541015625,-1.5000762939453125,13.033340454101562,-0.043485039324918026,0.3778176646542708,0.38031189354251954,-0.41986009262912716,1
5165,34587,747,449,780,485,0.5384306,37,sports ball,763.5,467.0,1188,-10.5,129.5,-2.0,-3.28314208984375,-6.990856170654297,-7.21685791015625,136.4908561706543,-0.20938228472755605,3.9600013835956327,3.965532990562184,0.5983015672661286,1
5166,34612,566,449,602,481,0.6371919,37,sports ball,584.0,465.0,1152,-179.5,-2.0,-36.0,-1.8040771484375,0.0015869140625,-177.6959228515625,-2.0015869140625,-5.23541633489756,-0.05897232000282705,5.235748459794332,0.7189787736412436,1
5167,34613,552,445,587,476,0.5734275,37,sports ball,569.5,460.5,1085,-14.5,-4.5,-67.0,-15.335205078125,-0.3139915466308594,0.835205078125,-4.186008453369141,0.02535585485839127,-0.12708234846692532,0.12958720101718704,-0.8874378904569462,1
5168,34614,538,441,572,474,0.601354,37,sports ball,555.0,457.5,1122,-14.5,-3.0,37.0,-15.177886962890625,-0.435302734375,0.677886962890625,-2.564697265625,0.02023768599553125,-0.07656665606016504,0.07919606527277305,-1.1012963950869203,1
5169,34615,523,438,557,470,0.6201624,37,sports ball,540.0,454.0,1088,-15.0,-3.5,-34.0,-14.650726318359375,-0.270721435546875,-0.349273681640625,-3.229278564453125,-0.01058891383568127,-0.09790188688075885,0.09847286200285021,-1.0066834396170101,1
5170,34620,465,428,502,463,0.5932689,37,sports ball,483.5,445.5,1295,-56.5,-8.5,207.0,-47.733642578125,-0.14703369140625,-8.766357421875,-8.35296630859375,-0.24360392951935042,-0.23211641027077384,0.3364831383505849,-0.4730366940099143,1
5171,34624,435,404,481,441,0.563737,37,sports ball,458.0,422.5,1702,-25.5,-23.0,407.0,-24.49346923828125,-3.845062255859375,-1.00653076171875,-19.154937744140625,-0.024397609424778137,-0.46430244102968493,0.46494300735871713,-0.3326002795973133,1
5172,34632,1348,683,1388,718,0.6180121,37,sports ball,1368.0,700.5,1400,910.0,278.0,-302.0,11.06610107421875,-24.761428833007812,898.9338989257812,302.7614288330078,24.025019022408205,8.091639547308976,25.351058549706572,1.40399609829256,2
5173,34810,791,729,826,762,0.5850027,37,sports ball,808.5,745.5,1155,-559.5,45.0,-245.0,-11.998291015625,39.103721618652344,-547.501708984375,5.896278381347656,-16.109960924462708,0.1734950097223821,16.11089511809055,1.2071196704035685,2
5174,34828,260,544,280,562,0.729793,37,sports ball,270.0,553.0,360,-538.5,-192.5,-795.0,10.030632019042969,43.268157958984375,-548.530632019043,-235.76815795898438,-28.91010272586436,-12.426072981545765,31.46746461605592,1.4978617525219253,2
5175,34829,260,557,280,574,0.70657676,37,sports ball,270.0,565.5,340,0.0,12.5,-20.0,-1.8656005859375,-0.00750732421875,1.8656005859375,12.50750732421875,0.10117639730354377,0.6783148225032422,0.685818971594494,-0.16379050530325515,1
5176,34830,260,568,280,586,0.7330983,37,sports ball,270.0,577.0,360,0.0,11.5,20.0,-1.78387451171875,-0.0106353759765625,1.78387451171875,11.510635375976562,0.09401844194919964,0.6066637517299089,0.6139058356861935,-0.21189823826937507,1
5177,34833,256,578,277,596,0.5755916,37,sports ball,266.5,587.0,378,-3.5,10.0,18.0,-5.55419921875,-0.0455322265625,2.05419921875,10.0455322265625,0.10565660698087902,0.516686424903582,0.5273785929276583,-0.2778775028362478,1
5178,34834,250,567,271,587,0.61365885,37,sports ball,260.5,577.0,420,-6.0,-10.0,42.0,-2.2613525390625,-0.048091888427734375,-3.7386474609375,-9.951908111572266,-0.18242731649288774,-0.48560339260302365,0.5187392222594727,-0.2850509134352498,1
5179,34835,246,560,268,578,0.5536394,37,sports ball,257.0,569.0,396,-3.5,-8.0,-24.0,-2.80731201171875,-0.043670654296875,-0.69268798828125,-7.956329345703125,-0.03480888111992431,-0.39982059315441126,0.40133298508242043,-0.39649514465046987,1
5180,34874,245,568,266,587,0.5759278,37,sports ball,255.5,577.5,399,-1.5,8.5,3.0,-21.350967407226562,-0.6859283447265625,19.850967407226562,9.185928344726562,0.993791386966576,0.4598716164814266,1.095035718346297,0.03942828541148295,1
5181,34904,315,572,337,594,0.8114075,37,sports ball,326.0,583.0,484,70.5,5.5,85.0,-11.969741821289062,-11.767822265625,82.46974182128906,17.267822265625,3.748624628240412,0.7849010120738636,3.829915952368295,0.583189243466488,1
5182,34905,319,588,342,610,0.72787553,37,sports ball,330.5,599.0,506,4.5,16.0,22.0,-1.54290771484375,-0.2641029357910156,6.04290771484375,16.264102935791016,0.2686400152742654,0.7230275667392176,0.771321152355743,-0.11276475858248393,1
5183,34906,324,607,347,629,0.6501157,37,sports ball,335.5,618.0,506,5.0,19.0,0.0,-1.580322265625,-0.30388641357421875,6.580322265625,19.30388641357422,0.29253100615864636,0.8581624253928144,0.9066516077966594,-0.04255956396317685,1
5184,34907,322,598,345,619,0.5309463,37,sports ball,333.5,608.5,483,-2.0,-9.5,-23.0,-1.712890625,-0.222198486328125,-0.287109375,-9.277801513671875,-0.013063928908869852,-0.4221545862276858,0.42235667499354695,-0.3743206377665106,1
5185,34908,321,587,344,607,0.71100324,37,sports ball,332.5,597.0,460,-1.0,-11.5,-23.0,-1.6141357421875,-0.2600860595703125,0.6141357421875,-11.239913940429688,0.028634226625103874,-0.5240636896829007,0.524845377019245,-0.27996862382842025,1
5186,34909,319,576,341,597,0.83089614,37,sports ball,330.0,586.5,462,-2.5,-10.5,2.0,-1.7698974609375,-0.25933837890625,-0.7301025390625,-10.24066162109375,-0.033967444228474454,-0.47643869712306713,0.47764800782976186,-0.3208920292661712,1
5187,34911,317,566,340,587,0.8215061,37,sports ball,328.5,576.5,483,-1.5,-10.0,21.0,-1.332763671875,-0.2462310791015625,-0.167236328125,-9.753768920898438,-0.007609516413754973,-0.44381185315234445,0.4438770840430596,-0.3527372756336655,1
5188,34999,1203,560,1246,595,0.58857244,37,sports ball,1224.5,577.5,1505,896.0,1.0,1022.0,-7.15185546875,1.2282943725585938,903.15185546875,-0.22829437255859375,23.28051206234121,-0.005884735619965581,23.28051280609875,1.3669925424042306,2
5189,35054,1452,577,1493,613,0.71327823,37,sports ball,1472.5,595.0,1476,248.0,17.5,-29.0,-11.73675537109375,-0.463531494140625,259.73675537109375,17.963531494140625,6.76067769784072,0.4675720483740657,6.7768271746077176,0.831026410227415,1
5190,35070,332,443,365,476,0.6458202,37,sports ball,348.5,459.5,1089,-1124.0,-135.5,-387.0,-0.012020111083984375,-19.680030822753906,-1123.987979888916,-115.8199691772461,-34.06024181481564,-3.509696035674124,34.24059051398709,1.534541245922015,2
5191,35071,342,448,375,478,0.76726764,37,sports ball,358.5,463.0,990,10.0,3.5,-99.0,-1.42120361328125,0.37006378173828125,11.42120361328125,3.1299362182617188,0.36298967898067513,0.09947590302791252,0.37637343467587114,-0.4243810376911941,1
5192,35072,352,451,384,481,0.76171416,37,sports ball,368.0,466.0,960,9.5,3.0,-30.0,-1.277587890625,0.3476104736328125,10.777587890625,2.6523895263671875,0.34784515343897787,0.08560550386062579,0.35822416593833767,-0.44584511982797204,1
5193,35073,363,454,395,485,0.8284032,37,sports ball,379.0,469.5,992,11.0,3.5,32.0,-1.426025390625,0.31658935546875,12.426025390625,3.18341064453125,0.39452670067924167,0.10107338903730675,0.40726790632252713,-0.3901198120013924,1
5194,35074,373,460,406,491,0.7821662,37,sports ball,389.5,475.5,1023,10.5,6.0,31.0,-1.3355712890625,0.262298583984375,11.8355712890625,5.737701416015625,0.37004233164948974,0.17939078380213785,0.4112327571166192,-0.3859122985157623,1
5195,35075,384,466,417,498,0.72496766,37,sports ball,400.5,482.0,1056,11.0,6.5,33.0,-0.9783935546875,0.271514892578125,11.9783935546875,6.228485107421875,0.3686095805459284,0.191668379603782,0.4154633444844259,-0.3814672871395291,1
5196,35078,396,474,428,504,0.6557801,37,sports ball,412.0,489.0,960,11.5,7.0,-96.0,-0.748504638671875,0.2115631103515625,12.248504638671875,6.7884368896484375,0.3953187873460039,0.2190958585032373,0.4519733828910566,-0.34488714041850954,1
5197,35097,701,698,737,737,0.66670895,37,sports ball,719.0,717.5,1404,307.0,228.5,444.0,-24.31591796875,1.4986076354980469,331.31591796875,227.00139236450195,8.842167711762272,6.05821897841865,10.718486228633369,1.0301334542958291,2
5198,35098,719,734,752,767,0.7653618,37,sports ball,735.5,750.5,1089,16.5,33.0,-315.0,-1.22137451171875,0.10498046875,17.72137451171875,32.89501953125,0.5370113488399622,0.9968187736742424,1.1322671311719403,0.05394890026880241,1
5199,35100,727,708,761,741,0.8592179,37,sports ball,744.0,724.5,1122,8.5,-26.0,33.0,-1.332611083984375,0.29300689697265625,9.832611083984375,-26.293006896972656,0.29354347631252825,-0.7849533131456967,0.8380450323843285,-0.07673264391082754,1
5200,35101,735,684,768,718,0.7950794,37,sports ball,751.5,701.0,1122,7.5,-23.5,0.0,-1.16253662109375,0.2252197265625,8.66253662109375,-23.7252197265625,0.2586119894015003,-0.7082944108465253,0.7540299287817613,-0.1226114158718563,1
5201,35142,1095,682,1130,719,0.5112996,37,sports ball,1112.5,700.5,1295,361.0,-0.5,173.0,15.416900634765625,-1.22235107421875,345.5830993652344,0.72235107421875,9.603236205128534,0.020073053345179996,9.60325718383935,0.9824185598152292,1
5202,35165,1547,665,1589,702,0.5556387,37,sports ball,1568.0,683.5,1554,455.5,-17.0,259.0,-0.6420822143554688,17.62060546875,456.14208221435547,-34.62060546875,11.57109964325835,-0.8782317861227007,11.604380122366287,1.0646219464613975,2
5203,35176,1538,669,1579,706,0.56464183,37,sports ball,1558.5,687.5,1517,-9.5,4.0,-37.0,-0.75836181640625,-0.005218505859375,-8.74163818359375,4.005218505859375,-0.22443988457560002,0.10283321733016161,0.24687635037560993,-0.6075205114990465,1
5204,35182,965,566,998,586,0.54620427,37,sports ball,981.5,576.0,660,-577.0,-111.5,-857.0,1.31024169921875,-14.70135498046875,-578.3102416992188,-96.79864501953125,-22.510695628031847,-3.767882147198557,22.823854922713423,1.3583889981133883,2
5205,35185,1141,114,1175,150,0.7248402,37,sports ball,1158.0,132.0,1224,176.5,-444.0,564.0,-0.57598876953125,1.56622314453125,177.07598876953125,-445.56622314453125,5.061380256114233,-12.735662809429748,13.70454951074551,1.1368647641941658,2
5206,35186,1151,102,1183,139,0.7832728,37,sports ball,1167.0,120.5,1184,9.0,-11.5,-40.0,0.0064697265625,0.06130218505859375,8.9935302734375,-11.561302185058594,0.2613691645645412,-0.33599351995420496,0.4256823764691028,-0.37091432952841763,1
5207,35190,1169,81,1204,119,0.62013066,37,sports ball,1186.5,100.0,1330,19.5,-20.5,146.0,0.0,-0.0059814453125,19.5,-20.4940185546875,0.5346982846794047,-0.5619546957630409,0.7756902318124353,-0.11031167754726583,1
5208,35191,1178,73,1214,110,0.7106333,37,sports ball,1196.0,91.5,1332,9.5,-8.5,2.0,0.0,-0.0843505859375,9.5,-8.4156494140625,0.2602983965668157,-0.2305873735314664,0.3477438598845352,-0.45874052960854494,1
5209,35193,1197,61,1229,97,0.67207104,37,sports ball,1213.0,79.0,1152,17.0,-12.5,-180.0,0.0059814453125,-0.3218879699707031,16.9940185546875,-12.178112030029297,0.5006910733178976,-0.3588010666034662,0.6159786979238919,-0.2104343065597186,1
5210,35194,1207,58,1239,94,0.65361375,37,sports ball,1223.0,76.0,1152,10.0,-3.0,0.0,0.00067138671875,-0.08554840087890625,9.99932861328125,-2.9144515991210938,0.2946080445734937,-0.08586785371577095,0.3068667271457932,-0.5130501985683493,1
5211,35195,1216,55,1245,90,0.6184645,37,sports ball,1230.5,72.5,1015,7.5,-3.5,-137.0,0.0001220703125,-0.00434112548828125,7.4998779296875,-3.4956588745117188,0.23540797614298797,-0.1097225833073482,0.2597228532866824,-0.5854898346616921,1
5212,35196,1222,55,1255,89,0.547787,37,sports ball,1238.5,72.0,1122,8.0,-0.5,107.0,6.103515625e-05,-0.0006580352783203125,7.99993896484375,-0.4993419647216797,0.23883075146268187,-0.014907390818282327,0.23929554560258393,-0.6210653855412768,1
5213,35197,1232,55,1263,88,0.5883111,37,sports ball,1247.5,71.5,1023,9.0,-0.5,-99.0,-0.00012969970703125,-0.00751495361328125,9.000129699707031,-0.49248504638671875,0.28139148486268095,-0.015397677933456463,0.28181244869410377,-0.550039826415647,1
5214,35200,1248,60,1279,94,0.69034016,37,sports ball,1263.5,77.0,1054,16.0,5.5,31.0,-0.0005340576171875,-0.03148651123046875,16.000534057617188,5.531486511230469,0.4928493329791528,0.17038115275566643,0.5214692725677569,-0.2827712771654014,1
5215,35202,1264,70,1297,104,0.6804305,37,sports ball,1280.5,87.0,1122,17.0,10.0,68.0,-6.866455078125e-05,-0.0270843505859375,17.00006866455078,10.027084350585938,0.5075212688389747,0.2993492951576425,0.5892264749952265,-0.22971774776623652,1
5216,35203,1273,79,1304,111,0.6021339,37,sports ball,1288.5,95.0,992,8.0,8.0,-130.0,-3.0517578125e-05,-0.005462646484375,8.000030517578125,8.005462646484375,0.2540012229344554,0.2541736931996992,0.3593339499225946,-0.44450174865256775,1
5217,35207,1304,120,1333,150,0.57989556,37,sports ball,1318.5,135.0,870,30.0,40.0,-122.0,-0.0010986328125,-0.142822265625,30.0010986328125,40.142822265625,1.0171325025719176,1.3609691355328584,1.6990572431973172,0.23020801099731447,1
5218,35261,1431,342,1454,360,0.5032403,37,sports ball,1442.5,351.0,414,124.0,216.0,-456.0,-0.010700225830078125,-5.1266021728515625,124.01070022583008,221.12660217285156,6.09479340847831,10.867779594083654,12.46014205366904,1.0955229935890358,2
5219,35275,1138,560,1171,590,0.5633963,37,sports ball,1154.5,575.0,990,-288.0,224.0,576.0,0.0212860107421875,-4.440673828125,-288.0212860107422,228.440673828125,-9.153917370588252,7.260321211905729,11.683598218340341,1.0675766138134997,2
5220,35276,1598,482,1632,516,0.6112517,37,sports ball,1615.0,499.0,1156,460.5,-76.0,166.0,4.77685546875,48.53395080566406,455.72314453125,-124.53395080566406,13.403621897977942,-3.6627632589901196,13.895067998227347,1.1428606764234055,2
5221,35277,1138,586,1171,623,0.7659629,37,sports ball,1154.5,604.5,1221,-460.5,105.5,65.0,-5.733184814453125,-15.627517700195312,-454.7668151855469,121.12751770019531,-13.014603282574118,3.4664503583618504,13.468339789661382,1.1293140645703308,2
5222,35278,1143,615,1173,647,0.7473279,37,sports ball,1158.0,631.0,960,3.5,26.5,-261.0,16.8675537109375,0.0,-13.3675537109375,26.5,-0.43143594084995074,0.8552838222874712,0.95793913570944,-0.018662083682677893,1
5223,35279,1154,589,1189,621,0.7659175,37,sports ball,1171.5,605.0,1120,13.5,-26.0,160.0,17.2786865234375,0.019378662109375,-3.7786865234375,-26.019378662109375,-0.11290985596297044,-0.7774776443514496,0.7856335806467656,-0.10477996160361423,1
5224,35287,1613,464,1648,495,0.76303184,37,sports ball,1630.5,479.5,1085,459.0,-125.5,-35.0,-0.0216064453125,32.7930908203125,459.0216064453125,-158.2930908203125,13.935362146051297,-4.805594148130037,14.740693784830519,1.1685179244886204,2
5225,35293,1130,577,1162,610,0.6347199,37,sports ball,1146.0,593.5,1056,-484.5,114.0,-29.0,1.43389892578125,-18.236663818359375,-485.93389892578125,132.23666381835938,-14.953582034043697,4.069302027883659,15.497381541506051,1.190258325387097,2
5226,35294,1131,608,1162,637,0.84049743,37,sports ball,1146.5,622.5,899,0.5,29.0,-157.0,22.777099609375,0.494873046875,-22.277099609375,28.505126953125,-0.7429828699618499,0.9506992114604942,1.20658714386005,0.08155869361391452,1
5227,35295,1135,625,1166,658,0.7487338,37,sports ball,1150.5,641.5,1023,4.0,19.0,124.0,23.53070068359375,0.37689208984375,-19.53070068359375,18.62310791015625,-0.6106326296546504,0.5822564965666428,0.8437386065559725,-0.07379207862702747,1
5228,35348,971,521,1001,549,0.6097679,37,sports ball,986.0,535.0,840,-164.5,-106.5,-183.0,3.0897216796875,0.0068359375,-167.5897216796875,-106.5068359375,-5.782394751546152,-3.6748349657497648,6.85131382204943,0.8357738606828535,1
5229,35397,357,441,387,467,0.64779156,37,sports ball,372.0,454.0,780,-614.0,-81.0,-60.0,-0.516845703125,-10.181610107421875,-613.483154296875,-70.81838989257812,-21.96622058823103,-2.5357051178799517,22.112092785977257,1.3446298480689858,2
5230,35414,514,146,546,179,0.5629946,37,sports ball,530.0,162.5,1056,158.0,-291.5,276.0,14.475051879882812,40.66657257080078,143.5249481201172,-332.1665725708008,4.41667496420915,-10.221719667808648,11.135105329844798,1.0466943294934536,2
5231,35415,525,135,558,169,0.56165296,37,sports ball,541.5,152.0,1122,11.5,-10.5,66.0,2.2106094360351562,0.00921630859375,9.289390563964844,-10.50921630859375,0.27732613195823325,-0.3137428972015088,0.4187414345527702,-0.37805406345244197,1
5232,35418,561,112,589,145,0.54185796,37,sports ball,575.0,128.5,924,33.5,-23.5,-198.0,8.31988525390625,-0.0481414794921875,25.18011474609375,-23.451858520507812,0.8283649588236928,-0.7715095031762408,1.131996209577677,0.053844972645313585,1
5233,35425,628,93,658,128,0.6263696,37,sports ball,643.0,110.5,1050,68.0,-18.0,126.0,15.933990478515625,-2.276611328125,52.066009521484375,-15.723388671875,1.6067919376646427,-0.485234308965264,1.6784613982874597,0.22491135767606335,1
5234,35426,637,96,669,129,0.51559407,37,sports ball,653.0,112.5,1056,10.0,2.0,6.0,2.405975341796875,-0.1923675537109375,7.594024658203125,2.1923675537109375,0.23368995442801005,0.0674654477402479,0.24323359438892797,-0.6139764423510157,1
5235,35427,649,101,679,130,0.5334809,37,sports ball,664.0,115.5,870,11.0,3.0,-186.0,2.200164794921875,-0.1463775634765625,8.799835205078125,3.1463775634765625,0.2983423545220513,0.10667218972024134,0.316839259817139,-0.4991610099564691,1
5236,35435,722,153,748,179,0.59300166,37,sports ball,735.0,166.0,676,71.0,50.5,-194.0,15.5263671875,-3.99456787109375,55.4736328125,54.49456787109375,2.133601262019231,2.0959449181189904,2.9908593154942738,0.4757959851003639,1
5237,35450,743,362,771,392,0.57218593,37,sports ball,757.0,377.0,840,22.0,211.0,164.0,11.193099975585938,-12.732681274414062,10.806900024414062,223.73268127441406,0.3728734755052096,7.7195108923396605,7.728511049722708,0.8880958321880099,1
