,frame_idx,x1,y1,x2,y2,confidence,class_id,class_name
14410,104566,142,442,174,469,0.5772929,37,sports ball
14411,104572,295,570,328,604,0.71237826,37,sports ball
14412,104574,356,620,385,651,0.82662493,37,sports ball
14413,104575,1485,519,1518,548,0.7027995,37,sports ball
14414,104576,374,609,406,638,0.82085323,37,sports ball
14415,104577,394,598,425,628,0.74340653,37,sports ball
14416,104578,413,589,444,620,0.7357066,37,sports ball
14417,104579,432,582,464,612,0.55421567,37,sports ball
14418,104580,451,576,482,605,0.5531079,37,sports ball
14419,104581,468,569,502,601,0.6067147,37,sports ball
14420,104648,1000,165,1031,198,0.80125815,37,sports ball
14421,104648,1551,686,1584,735,0.5690315,37,sports ball
14422,104649,1011,157,1041,189,0.6433283,37,sports ball
14423,104650,1023,147,1053,180,0.84214514,37,sports ball
14424,104651,1034,141,1064,173,0.691094,37,sports ball
14425,104653,1043,135,1075,169,0.7514413,37,sports ball
14426,104654,1056,130,1086,165,0.7947274,37,sports ball
14427,104655,1067,127,1097,159,0.6805848,37,sports ball
14428,104656,1077,125,1109,159,0.8262231,37,sports ball
14429,104657,1089,125,1120,159,0.785126,37,sports ball
14430,104658,1102,126,1133,159,0.8241055,37,sports ball
14431,104659,1113,125,1145,160,0.7842748,37,sports ball
14432,104660,1125,128,1158,162,0.7876759,37,sports ball
14433,104661,1138,132,1171,167,0.69195473,37,sports ball
14434,104662,1152,136,1183,171,0.57354814,37,sports ball
14435,104664,1164,142,1198,176,0.70064414,37,sports ball
14436,104665,1176,149,1212,186,0.56168973,37,sports ball
14437,104666,1192,158,1227,193,0.6727435,37,sports ball
14438,104668,1220,179,1255,212,0.72081125,37,sports ball
14439,104669,1237,192,1269,225,0.7184899,37,sports ball
14440,104739,1179,423,1216,464,0.6684021,37,sports ball
14441,104741,1174,451,1214,500,0.7124851,37,sports ball
14442,104763,1246,562,1284,599,0.5498807,37,sports ball
14443,104765,1224,541,1263,577,0.7074944,37,sports ball
14444,104766,1216,528,1262,566,0.5576726,37,sports ball
14445,104767,1209,517,1251,556,0.7309549,37,sports ball
14446,104767,529,827,559,859,0.586027,37,sports ball
14447,104768,1206,509,1246,547,0.8324861,37,sports ball
14448,104769,1203,501,1243,539,0.859187,37,sports ball
14449,104770,1201,495,1242,533,0.8770467,37,sports ball
14450,104771,1199,491,1240,529,0.8031688,37,sports ball
14451,104772,1198,487,1239,526,0.75410473,37,sports ball
14452,104774,1197,485,1240,524,0.5142221,37,sports ball
14453,104775,1201,485,1242,522,0.66425234,37,sports ball
14454,104776,1206,485,1247,523,0.5194836,37,sports ball
14455,104787,1164,544,1206,579,0.66288024,37,sports ball
14456,104788,1161,540,1202,576,0.5269855,37,sports ball
14457,104789,1159,538,1201,573,0.69887733,37,sports ball
14458,104789,322,774,366,809,0.58125514,37,sports ball
14459,104790,1163,533,1202,571,0.7363284,37,sports ball
14460,104790,315,754,358,800,0.5597908,37,sports ball
14461,104791,1166,533,1204,569,0.7085837,37,sports ball
14462,104792,1171,532,1208,567,0.81674886,37,sports ball
14463,104793,1177,529,1214,566,0.7756237,37,sports ball
14464,104794,1184,529,1220,566,0.7912165,37,sports ball
14465,104796,1192,530,1227,569,0.844156,37,sports ball
14466,104797,1198,538,1235,574,0.86381674,37,sports ball
14467,104798,1205,552,1243,586,0.546742,37,sports ball
14468,104801,1238,625,1274,665,0.7659166,37,sports ball
14469,104803,1268,657,1300,693,0.66507065,37,sports ball
14470,104804,1289,638,1324,672,0.6537511,37,sports ball
14471,104807,1335,602,1367,637,0.5843812,37,sports ball
14472,104808,1359,585,1390,620,0.5297773,37,sports ball
14473,104829,1577,539,1614,572,0.5835637,37,sports ball
14474,104831,1576,554,1612,588,0.55925465,37,sports ball
14475,104835,1579,646,1611,679,0.74320835,37,sports ball
14476,104835,1089,488,1112,515,0.5797321,37,sports ball
14477,104836,1580,676,1614,712,0.79665864,37,sports ball
14478,104837,1587,681,1623,715,0.80861837,37,sports ball
14479,104838,1600,659,1635,690,0.8116198,37,sports ball
14480,104840,1612,638,1646,674,0.61785597,37,sports ball
14481,104841,1097,492,1120,519,0.52448434,37,sports ball
14482,104897,1538,598,1566,627,0.73127234,37,sports ball
14483,104898,1545,581,1575,608,0.5992609,37,sports ball
14484,104899,1550,561,1579,590,0.7128165,37,sports ball
14485,104901,1556,533,1591,562,0.6602106,37,sports ball
14486,104902,1559,526,1590,556,0.51304626,37,sports ball
14487,104911,1555,514,1590,550,0.5094158,37,sports ball
14488,104914,1544,533,1574,564,0.5367979,37,sports ball
14489,104915,1540,539,1570,572,0.69208837,37,sports ball
14490,104920,1520,632,1550,661,0.7686567,37,sports ball
14491,104921,1519,661,1548,692,0.6939771,37,sports ball
14492,104922,1523,650,1554,682,0.83764094,37,sports ball
14493,104923,1530,625,1559,657,0.7739258,37,sports ball
14494,104924,1537,606,1566,633,0.6162252,37,sports ball
14495,104926,1550,563,1582,597,0.5650001,37,sports ball
14496,104954,1349,652,1382,684,0.6373853,37,sports ball
14497,104955,1333,675,1363,705,0.7061499,37,sports ball
14498,104956,1316,691,1345,723,0.88374805,37,sports ball
14499,104957,1309,679,1339,707,0.8558633,37,sports ball
14500,104958,1303,662,1333,694,0.81311655,37,sports ball
14501,104959,1294,652,1325,680,0.6349813,37,sports ball
14502,105064,742,433,775,464,0.56983334,37,sports ball
14503,105065,733,454,766,484,0.5162611,37,sports ball
14504,105066,721,472,761,504,0.51174676,37,sports ball
14505,105107,677,473,714,507,0.5467752,37,sports ball
14506,105108,669,491,704,523,0.5112271,37,sports ball
14507,105153,825,479,854,505,0.5242966,37,sports ball
14508,105154,813,460,843,488,0.52344906,37,sports ball
14509,105247,573,486,598,510,0.79070854,37,sports ball
14510,105248,570,505,597,532,0.6877292,37,sports ball
14511,105331,292,488,325,518,0.81541073,37,sports ball
14512,105351,317,467,348,496,0.69572026,37,sports ball
14513,105352,325,471,357,507,0.7283787,37,sports ball
14514,105370,530,460,557,487,0.76120555,37,sports ball
14515,105371,536,441,563,468,0.6623154,37,sports ball
14516,105382,637,393,663,425,0.5755342,37,sports ball
14517,105386,686,467,715,497,0.55015886,37,sports ball
14518,105387,692,491,726,521,0.5065795,37,sports ball
14519,105388,702,467,730,497,0.543644,37,sports ball
14520,105391,714,429,740,458,0.50173116,37,sports ball
14521,105395,723,396,757,424,0.52081406,37,sports ball
14522,105397,739,386,770,415,0.6264891,37,sports ball
14523,105432,812,437,844,468,0.65538716,37,sports ball
14524,105434,811,462,846,496,0.7238265,37,sports ball
14525,105435,810,490,845,526,0.7665125,37,sports ball
14526,105509,1332,35,1368,68,0.60883427,37,sports ball
14527,105512,1323,28,1356,61,0.6134012,37,sports ball
14528,105515,1308,28,1341,62,0.63102597,37,sports ball
14529,105528,1256,145,1288,177,0.5647844,37,sports ball
14530,105546,1258,343,1286,375,0.63288313,37,sports ball
14531,105583,1502,425,1531,454,0.63487273,37,sports ball
14532,105585,1476,432,1508,461,0.57082826,37,sports ball
14533,105586,1463,436,1494,465,0.6887979,37,sports ball
14534,105691,899,762,930,793,0.5036711,37,sports ball
14535,105712,833,822,867,853,0.7102215,37,sports ball
14536,105718,854,726,894,762,0.52398163,37,sports ball
14537,105719,1694,716,1729,754,0.56950814,37,sports ball
14538,105740,870,716,904,750,0.6488505,37,sports ball
14539,105752,1696,640,1729,670,0.504462,37,sports ball
14540,105766,875,755,907,785,0.51656854,37,sports ball
14541,105772,801,712,832,744,0.71973014,37,sports ball
14542,105773,791,705,825,735,0.78921854,37,sports ball
14543,105775,784,696,819,728,0.79905856,37,sports ball
14544,105777,768,679,805,714,0.8334782,37,sports ball
14545,105778,762,673,796,708,0.64512885,37,sports ball
14546,105779,752,669,788,702,0.61744344,37,sports ball
14547,105782,735,665,770,699,0.508476,37,sports ball
14548,105785,670,366,692,389,0.54297733,37,sports ball
14549,105787,698,725,733,756,0.65232587,37,sports ball
14550,105788,687,754,719,787,0.83931553,37,sports ball
14551,105789,679,735,710,767,0.85136,37,sports ball
14552,105790,673,717,708,748,0.60730034,37,sports ball
14553,105792,660,676,697,708,0.5587211,37,sports ball
14554,105793,654,658,688,693,0.67515135,37,sports ball
14555,105812,510,694,542,724,0.5075997,37,sports ball
14556,105887,761,811,798,850,0.60804075,37,sports ball
14557,105888,774,804,809,840,0.8265895,37,sports ball
14558,105889,779,775,816,813,0.7787422,37,sports ball
14559,105971,549,168,585,201,0.62238663,37,sports ball
14560,105976,532,149,570,187,0.59593,37,sports ball
14561,105977,529,148,563,185,0.58415556,37,sports ball
14562,105978,531,148,568,186,0.5799842,37,sports ball
14563,105979,537,149,572,186,0.59694666,37,sports ball
14564,105985,551,181,585,219,0.63146526,37,sports ball
14565,106040,500,484,535,517,0.6200485,37,sports ball
14566,106044,458,484,494,518,0.6290639,37,sports ball
14567,106046,433,491,463,528,0.5595328,37,sports ball
14568,106100,478,563,509,597,0.60313195,37,sports ball
14569,106101,1222,552,1238,567,0.5186753,37,sports ball
14570,106103,588,559,618,589,0.78268975,37,sports ball
14571,106106,657,558,689,589,0.70781684,37,sports ball
14572,106107,690,560,721,593,0.6170619,37,sports ball
14573,106108,721,562,756,596,0.72579837,37,sports ball
14574,106109,754,567,784,599,0.74790084,37,sports ball
14575,106110,789,574,821,607,0.6018271,37,sports ball
14576,106111,818,580,858,614,0.77326775,37,sports ball
14577,106112,853,589,888,623,0.7853288,37,sports ball
14578,106113,887,600,924,632,0.7324097,37,sports ball
14579,106114,920,609,955,645,0.8047366,37,sports ball
14580,106124,1082,682,1117,715,0.59606135,37,sports ball
14581,106125,1093,687,1126,721,0.77351487,37,sports ball
14582,106127,1100,697,1136,730,0.80471736,37,sports ball
14583,106128,1109,707,1145,740,0.7878658,37,sports ball
14584,106129,1118,718,1154,752,0.5536625,37,sports ball
14585,106130,1128,735,1162,768,0.55821824,37,sports ball
14586,106131,1136,754,1168,787,0.77166307,37,sports ball
14587,106132,1141,773,1173,806,0.783381,37,sports ball
14588,106133,1147,796,1178,828,0.7729724,37,sports ball
14589,106135,1146,802,1180,834,0.72239786,37,sports ball
14590,106136,1141,781,1173,816,0.82404196,37,sports ball
14591,106138,1132,762,1169,796,0.55721456,37,sports ball
14592,106172,1053,719,1085,752,0.8313181,37,sports ball
14593,106173,1046,709,1079,740,0.7926213,37,sports ball
14594,106175,1035,690,1066,722,0.6653815,37,sports ball
14595,106180,1009,665,1042,697,0.57014483,37,sports ball
14596,106186,199,439,220,459,0.5564171,37,sports ball
14597,106188,989,679,1021,710,0.56667656,37,sports ball
14598,106188,196,444,221,464,0.56564575,37,sports ball
14599,106191,954,742,990,774,0.6772212,37,sports ball
14600,106195,916,765,948,800,0.6872387,37,sports ball
14601,106196,904,745,936,777,0.7631034,37,sports ball
14602,106197,890,727,923,760,0.6866629,37,sports ball
14603,106198,877,711,911,744,0.63501704,37,sports ball
14604,106199,866,704,900,733,0.5022888,37,sports ball
14605,106210,859,736,898,773,0.59393567,37,sports ball
14606,106211,868,756,901,794,0.70481217,37,sports ball
14607,106212,876,787,908,818,0.8146858,37,sports ball
14608,106213,882,803,915,836,0.8247186,37,sports ball
14609,106215,884,788,917,822,0.7485379,37,sports ball
14610,106216,887,774,922,812,0.65991193,37,sports ball
14611,106217,890,761,925,801,0.64787066,37,sports ball
14612,106224,925,709,960,737,0.5563067,37,sports ball
14613,106239,599,536,636,569,0.6854642,37,sports ball
14614,106240,559,522,600,556,0.6020599,37,sports ball
14615,106242,768,593,798,631,0.62586004,37,sports ball
14616,106243,767,593,801,634,0.5705974,37,sports ball
14617,106245,369,477,406,509,0.616456,37,sports ball
14618,106246,331,472,372,503,0.54925567,37,sports ball
14619,106248,295,468,332,499,0.58456635,37,sports ball
14620,106250,232,464,270,495,0.66272944,37,sports ball
14621,106251,222,464,258,495,0.64168894,37,sports ball
14622,106252,216,470,252,499,0.6550124,37,sports ball
14623,106253,215,475,249,506,0.6174789,37,sports ball
14624,106264,240,529,276,560,0.513399,37,sports ball
14625,106265,248,525,284,557,0.55194676,37,sports ball
14626,106268,275,523,315,557,0.50764346,37,sports ball
14627,106270,290,528,323,561,0.53901273,37,sports ball
14628,106271,301,533,333,568,0.64259857,37,sports ball
14629,106275,337,615,370,651,0.7981893,37,sports ball
14630,106276,341,649,375,685,0.75267553,37,sports ball
14631,106277,343,686,377,718,0.8874775,37,sports ball
14632,106278,338,663,372,696,0.8750722,37,sports ball
14633,106279,332,643,368,676,0.7486088,37,sports ball
14634,106327,1250,746,1280,773,0.563065,37,sports ball
14635,106334,546,603,586,637,0.55165863,37,sports ball
14636,106336,554,611,592,644,0.5685003,37,sports ball
14637,106365,585,519,616,550,0.68004084,37,sports ball
14638,106366,572,515,604,548,0.77933556,37,sports ball
14639,106367,551,514,591,548,0.5488505,37,sports ball
14640,106369,543,515,578,547,0.5960239,37,sports ball
14641,106371,513,519,556,550,0.52547127,37,sports ball
14642,106372,514,521,555,555,0.5630677,37,sports ball
14643,106397,327,654,359,684,0.72078633,37,sports ball
14644,106398,323,632,356,663,0.80829024,37,sports ball
14645,106402,312,579,347,609,0.5134935,37,sports ball
14646,106406,315,530,351,559,0.5954012,37,sports ball
14647,106509,268,591,301,627,0.5033335,37,sports ball
14648,106510,271,613,303,645,0.7321617,37,sports ball
14649,106515,988,672,1009,690,0.5879526,37,sports ball
14650,106518,921,584,941,601,0.6732868,37,sports ball
14651,106578,1325,363,1344,381,0.5276104,37,sports ball
14652,106587,1104,96,1138,133,0.6722516,37,sports ball
14653,106589,1111,84,1145,121,0.7943186,37,sports ball
14654,106590,1115,75,1149,111,0.80546975,37,sports ball
14655,106591,1122,67,1157,101,0.6698772,37,sports ball
14656,106592,1128,60,1162,97,0.765558,37,sports ball
14657,106594,1140,52,1173,87,0.77761436,37,sports ball
14658,106595,1146,49,1179,84,0.75206,37,sports ball
14659,106596,1151,49,1183,82,0.78411907,37,sports ball
14660,106597,1157,48,1190,83,0.52368075,37,sports ball
14661,106651,1176,346,1206,372,0.74167603,37,sports ball
14662,106660,1086,392,1118,428,0.6093957,37,sports ball
14663,106661,1079,418,1110,452,0.6119116,37,sports ball
14664,106662,1072,430,1103,469,0.5690936,37,sports ball
14665,106663,1064,464,1099,495,0.74507385,37,sports ball
14666,106664,1064,447,1096,476,0.78799343,37,sports ball
14667,106666,1064,421,1095,455,0.8099148,37,sports ball
14668,106667,1063,394,1097,430,0.7519881,37,sports ball
14669,106738,697,384,729,411,0.5169509,37,sports ball
14670,106759,845,68,873,100,0.76095,37,sports ball
14671,106787,1319,59,1352,93,0.58059496,37,sports ball
14672,106789,1360,91,1390,123,0.5111278,37,sports ball
14673,106803,1453,144,1485,174,0.57841676,37,sports ball
14674,106805,1433,112,1465,147,0.5005983,37,sports ball
14675,106809,1399,77,1431,111,0.6730469,37,sports ball
14676,106811,1377,60,1407,94,0.73126274,37,sports ball
14677,106812,1366,54,1397,88,0.7322974,37,sports ball
14678,106813,1354,49,1386,84,0.6144388,37,sports ball
14679,106814,1344,45,1376,78,0.7729674,37,sports ball
14680,106815,1331,43,1364,77,0.7684979,37,sports ball
14681,106816,1321,41,1354,74,0.8103689,37,sports ball
14682,106817,1311,41,1342,75,0.72900176,37,sports ball
14683,106818,1300,44,1331,76,0.7490111,37,sports ball
14684,106820,1289,47,1319,79,0.7483536,37,sports ball
14685,106821,1278,51,1309,86,0.78905976,37,sports ball
14686,106822,1265,58,1298,92,0.8276534,37,sports ball
14687,106823,1301,360,1334,398,0.5445559,37,sports ball
14688,106823,1255,64,1287,97,0.5300411,37,sports ball
14689,106824,1243,73,1274,107,0.74434847,37,sports ball
14690,106825,1232,83,1263,118,0.72630817,37,sports ball
14691,106828,1198,124,1231,159,0.624594,37,sports ball
14692,106845,1050,487,1067,502,0.5318269,37,sports ball
14693,106885,825,324,855,350,0.5640348,37,sports ball
14694,106907,1180,593,1199,610,0.5126278,37,sports ball
14695,106922,1502,615,1536,652,0.6795319,37,sports ball
14696,106924,1525,599,1556,630,0.55319756,37,sports ball
14697,106928,1584,544,1619,575,0.56238633,37,sports ball
14698,106941,1587,587,1628,619,0.55144024,37,sports ball
14699,106942,1583,612,1615,643,0.6950641,37,sports ball
14700,106945,1568,656,1599,687,0.87458116,37,sports ball
14701,106946,1572,639,1605,669,0.87018096,37,sports ball
14702,106947,1578,624,1610,654,0.8202919,37,sports ball
14703,106948,1583,610,1614,640,0.87020975,37,sports ball
14704,106952,1593,576,1628,609,0.76974916,37,sports ball
14705,106953,1599,568,1631,597,0.7862899,37,sports ball
14706,106955,1607,555,1641,583,0.57336247,37,sports ball
14707,106956,1604,476,1620,492,0.55109954,37,sports ball
14708,106957,1602,465,1618,481,0.5182921,37,sports ball
14709,106975,1631,568,1669,598,0.56258667,37,sports ball
14710,106976,1628,578,1664,609,0.64579326,37,sports ball
14711,106980,1603,657,1639,689,0.6444652,37,sports ball
14712,106981,1598,683,1631,717,0.6029066,37,sports ball
14713,106982,1604,663,1636,699,0.629236,37,sports ball
14714,106990,1609,542,1643,577,0.6861931,37,sports ball
14715,107011,1599,535,1633,564,0.630354,37,sports ball
14716,107012,1594,551,1628,580,0.5332421,37,sports ball
14717,107013,1592,566,1625,598,0.5070151,37,sports ball
14718,107014,1589,589,1619,620,0.6167051,37,sports ball
14719,107015,1588,611,1620,640,0.61888695,37,sports ball
14720,107041,1556,583,1587,612,0.71142423,37,sports ball
14721,107042,1555,590,1585,617,0.78841347,37,sports ball
14722,107050,996,440,1033,480,0.7650651,37,sports ball
14723,107061,1010,448,1046,484,0.6810012,37,sports ball
14724,107065,1524,521,1555,551,0.5225892,37,sports ball
14725,107072,1025,456,1063,490,0.7729407,37,sports ball
14726,107073,1554,600,1587,633,0.56160074,37,sports ball
14727,107083,881,511,904,537,0.65718603,37,sports ball
14728,107105,856,512,878,533,0.5898639,37,sports ball
14729,107149,1062,533,1099,567,0.63548046,37,sports ball
14730,107228,1158,667,1193,700,0.5015664,37,sports ball
14731,107233,1113,663,1143,694,0.5141377,37,sports ball
14732,107268,1057,474,1089,501,0.70842034,37,sports ball
14733,107269,1054,452,1088,482,0.6496517,37,sports ball
14734,107314,1145,650,1182,683,0.65601414,37,sports ball
14735,107319,1005,165,1033,196,0.5901503,37,sports ball
14736,107320,998,147,1025,183,0.77963567,37,sports ball
14737,107321,989,133,1017,168,0.6475103,37,sports ball
14738,107322,981,119,1009,152,0.8368247,37,sports ball
14739,107323,973,104,1002,138,0.781396,37,sports ball
14740,107324,966,95,995,128,0.7970842,37,sports ball
14741,107325,1151,674,1185,709,0.83972675,37,sports ball
14742,107326,958,84,986,115,0.60130966,37,sports ball
14743,107327,950,75,977,107,0.7850813,37,sports ball
14744,107328,941,65,969,96,0.6595925,37,sports ball
14745,107329,931,58,963,89,0.5358082,37,sports ball
14746,107330,923,52,955,83,0.63066983,37,sports ball
14747,107331,915,47,944,79,0.72808194,37,sports ball
14748,107332,906,42,937,75,0.63154095,37,sports ball
14749,107333,898,40,928,71,0.672847,37,sports ball
14750,107334,889,38,919,71,0.7043228,37,sports ball
14751,107335,881,37,910,68,0.792399,37,sports ball
14752,107336,1154,704,1188,736,0.7673658,37,sports ball
14753,107337,872,37,902,70,0.64057124,37,sports ball
14754,107338,863,38,894,72,0.7560848,37,sports ball
14755,107339,856,41,884,72,0.7322486,37,sports ball
14756,107340,846,45,875,77,0.7249245,37,sports ball
14757,107341,835,51,867,84,0.7341843,37,sports ball
14758,107342,828,57,858,90,0.78460014,37,sports ball
14759,107344,808,75,840,111,0.74195564,37,sports ball
14760,107345,800,84,830,118,0.81179816,37,sports ball
14761,107346,789,97,821,131,0.78708506,37,sports ball
14762,107347,1156,726,1192,764,0.73201287,37,sports ball
14763,107348,779,111,811,145,0.6988119,37,sports ball
14764,107349,766,127,799,161,0.54910976,37,sports ball
14765,107351,747,161,779,197,0.5798813,37,sports ball
14766,107358,1158,756,1194,795,0.6818703,37,sports ball
14767,107361,749,168,781,204,0.66872835,37,sports ball
14768,107362,759,155,793,192,0.58193797,37,sports ball
14769,107363,769,144,803,185,0.7355548,37,sports ball
14770,107364,777,136,812,174,0.714313,37,sports ball
14771,107365,786,127,820,164,0.6683906,37,sports ball
14772,107366,794,120,830,157,0.6852481,37,sports ball
14773,107367,805,116,839,154,0.7945132,37,sports ball
14774,107368,816,113,850,151,0.7297348,37,sports ball
14775,107369,1162,783,1197,821,0.62260514,37,sports ball
14776,107370,825,112,860,149,0.77916235,37,sports ball
14777,107371,834,112,870,151,0.8009151,37,sports ball
14778,107372,844,113,880,152,0.7515125,37,sports ball
14779,107373,854,118,889,158,0.8220658,37,sports ball
14780,107374,865,124,899,162,0.606611,37,sports ball
14781,107375,873,131,910,170,0.6381715,37,sports ball
14782,107376,884,140,921,179,0.5930898,37,sports ball
14783,107377,896,152,930,190,0.81292474,37,sports ball
14784,107379,914,179,950,214,0.5002507,37,sports ball
14785,107380,1154,786,1186,821,0.84619784,37,sports ball
14786,107391,1136,763,1169,796,0.8353937,37,sports ball
14787,107402,1119,739,1153,774,0.8567864,37,sports ball
14788,107406,1086,537,1121,574,0.69216675,37,sports ball
14789,107407,1103,563,1138,596,0.57881624,37,sports ball
14790,107408,1119,587,1154,623,0.86634415,37,sports ball
14791,107409,1127,569,1162,603,0.88297087,37,sports ball
14792,107410,1133,548,1168,583,0.83745784,37,sports ball
14793,107411,1138,532,1175,566,0.8530541,37,sports ball
14794,107412,1144,514,1179,548,0.8952608,37,sports ball
14795,107413,1104,721,1137,753,0.8171201,37,sports ball
14796,107414,1149,502,1184,533,0.8485098,37,sports ball
14797,107415,1151,487,1186,520,0.8655183,37,sports ball
14798,107416,1154,475,1189,508,0.6759802,37,sports ball
14799,107417,1158,464,1193,497,0.7364149,37,sports ball
14800,107418,1162,456,1196,488,0.7897204,37,sports ball
14801,107419,1164,448,1199,480,0.5793287,37,sports ball
14802,107420,1167,443,1204,475,0.52839977,37,sports ball
14803,107421,1170,440,1205,472,0.63764316,37,sports ball
14804,107422,1173,437,1207,470,0.7201911,37,sports ball
14805,107423,1176,436,1211,469,0.66189766,37,sports ball
14806,107424,1088,702,1120,734,0.85287327,37,sports ball
14807,107426,1181,438,1214,471,0.60429335,37,sports ball
14808,107427,1184,441,1217,474,0.6722412,37,sports ball
14809,107429,1189,453,1223,484,0.60773003,37,sports ball
14810,107435,1070,685,1105,718,0.8442607,37,sports ball
14811,107436,1200,542,1234,573,0.5064925,37,sports ball
14812,107437,1202,562,1235,595,0.7761373,37,sports ball
14813,107438,1202,560,1235,590,0.8458985,37,sports ball
14814,107440,1200,524,1234,557,0.6497804,37,sports ball
14815,107441,1201,513,1235,545,0.61909896,37,sports ball
14816,107443,1206,496,1237,527,0.5214476,37,sports ball
14817,107446,1054,671,1087,703,0.78173125,37,sports ball
14818,107457,1038,658,1072,691,0.8299856,37,sports ball
14819,107468,1022,646,1053,679,0.85089034,37,sports ball
14820,107479,1004,637,1036,670,0.7958795,37,sports ball
14821,107490,988,628,1020,661,0.755771,37,sports ball
14822,107501,972,623,1003,655,0.8236086,37,sports ball
14823,107512,954,619,988,651,0.6706544,37,sports ball
14824,107523,941,616,973,649,0.672031,37,sports ball
14825,107575,1478,623,1510,654,0.6690912,37,sports ball
14826,107581,1467,639,1499,669,0.65689886,37,sports ball
14827,107605,1192,693,1222,727,0.69937015,37,sports ball
14828,107606,1180,698,1211,730,0.7184974,37,sports ball
14829,107607,1172,678,1207,711,0.52631164,37,sports ball
14830,107608,1151,686,1185,719,0.54499304,37,sports ball
14831,107622,912,671,944,700,0.594719,37,sports ball
14832,107633,920,687,952,717,0.6879308,37,sports ball
14833,107640,1220,497,1249,527,0.6346646,37,sports ball
14834,107641,1205,477,1237,507,0.8158537,37,sports ball
14835,107642,1194,457,1224,489,0.53441465,37,sports ball
14836,107643,1184,441,1212,468,0.6212208,37,sports ball
14837,107644,926,707,958,740,0.6994658,37,sports ball
14838,107645,1172,423,1203,452,0.6408846,37,sports ball
14839,107655,935,731,967,762,0.7043778,37,sports ball
14840,107666,942,752,975,785,0.8099043,37,sports ball
14841,107685,1040,154,1065,184,0.6006708,37,sports ball
14842,107687,1022,128,1047,156,0.5791988,37,sports ball
14843,107688,951,778,984,813,0.51700175,37,sports ball
14844,107689,1010,117,1037,146,0.75576633,37,sports ball
14845,107690,1002,107,1028,137,0.5381316,37,sports ball
14846,107691,993,98,1018,128,0.74038565,37,sports ball
14847,107692,983,89,1010,120,0.76291597,37,sports ball
14848,107693,973,82,999,112,0.7625064,37,sports ball
14849,107694,963,77,989,109,0.6212027,37,sports ball
14850,107695,950,72,980,102,0.6173547,37,sports ball
14851,107697,931,65,958,96,0.69528776,37,sports ball
14852,107699,948,758,979,790,0.6420784,37,sports ball
14853,107701,899,60,928,90,0.61489284,37,sports ball
14854,107702,889,60,917,91,0.6651081,37,sports ball
14855,107703,879,61,907,92,0.5328477,37,sports ball
14856,107704,867,62,896,93,0.6151384,37,sports ball
14857,107705,857,64,886,96,0.6830388,37,sports ball
14858,107706,847,67,876,98,0.57861656,37,sports ball
14859,107707,835,74,864,103,0.7568081,37,sports ball
14860,107709,812,87,844,120,0.5753552,37,sports ball
14861,107710,943,738,975,770,0.7966293,37,sports ball
14862,107711,802,96,831,128,0.573505,37,sports ball
14863,107713,779,117,811,150,0.65551156,37,sports ball
14864,107714,765,129,798,165,0.56193024,37,sports ball
14865,107715,756,144,785,175,0.67253464,37,sports ball
14866,107721,940,722,971,752,0.554921,37,sports ball
14867,107732,936,704,968,733,0.6420315,37,sports ball
14868,107733,593,81,629,119,0.5491147,37,sports ball
14869,107735,583,79,618,119,0.57825154,37,sports ball
14870,107738,563,80,600,117,0.5429917,37,sports ball
14871,107740,549,82,588,124,0.673094,37,sports ball
14872,107741,543,84,582,124,0.69134444,37,sports ball
14873,107742,542,85,582,123,0.6141711,37,sports ball
14874,107743,929,686,964,716,0.7021185,37,sports ball
14875,107744,543,82,583,120,0.7321383,37,sports ball
14876,107745,545,82,587,123,0.63731784,37,sports ball
14877,107746,550,84,591,123,0.5353758,37,sports ball
14878,107752,562,102,603,141,0.6275211,37,sports ball
14879,107754,927,673,962,702,0.50158167,37,sports ball
14880,107773,590,368,634,405,0.64318144,37,sports ball
14881,107847,805,586,845,628,0.50178206,37,sports ball
14882,107848,802,588,842,630,0.60583603,37,sports ball
14883,107850,798,590,836,627,0.5250687,37,sports ball
14884,107854,786,589,827,626,0.5744589,37,sports ball
14885,108007,1070,715,1107,749,0.6548324,37,sports ball
14886,108029,1102,770,1136,800,0.5197945,37,sports ball
14887,108067,657,818,769,927,0.6672807,37,sports ball
14888,108069,709,811,784,890,0.5046251,37,sports ball
14889,108084,1121,715,1152,747,0.5410623,37,sports ball
14890,108425,1169,735,1202,765,0.5119887,37,sports ball
14891,108458,1159,750,1190,782,0.655926,37,sports ball
14892,108469,1155,734,1185,765,0.56645006,37,sports ball
14893,108480,1150,719,1182,750,0.6360521,37,sports ball
14894,108491,1144,705,1179,736,0.6091965,37,sports ball
14895,108521,282,589,311,614,0.8405175,37,sports ball
14896,108522,280,569,310,596,0.7334386,37,sports ball
14897,108552,308,587,340,619,0.823028,37,sports ball
14898,108553,328,608,361,639,0.7632736,37,sports ball
14899,108554,348,628,382,662,0.85879093,37,sports ball
14900,108555,371,650,403,684,0.7896467,37,sports ball
14901,108556,390,675,424,710,0.8241012,37,sports ball
14902,108558,402,667,433,696,0.88539594,37,sports ball
14903,108559,413,652,444,682,0.8522567,37,sports ball
14904,108560,421,639,453,669,0.85677195,37,sports ball
14905,108561,432,629,464,659,0.7891279,37,sports ball
14906,108562,441,617,471,648,0.5196377,37,sports ball
14907,108563,452,609,486,640,0.5956466,37,sports ball
14908,108564,465,604,496,634,0.60957044,37,sports ball
